Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key,Rev_Change,Rec_BuyRatio,Shrunk_Ratio,Analyst_Count,Streak_Days,Streak_Score,Rev_Change_Win,Rev_Pct,Rev_Grade,FundamentalPlusRev_Score,Consensus_Score,Sentiment_Score,Alpha_Score,Val_Fail,Mom_Fail,Min_Fund_Factor
NEM,Newmont Corporation,Materials,Gold,122.13,18.544,6.198,10.8514,4.599047278341587,26.06,26.59,22.720000000000002,0.4537,18.34,0.8638547784303257,153.9613,26.06,26.5375,126.62343999999995,0.8638547784303257,22.720000000000002,0.4215349999999999,16.681,53.921568627450974,87.17072687660922,94.11764705882354,84.67914438502673,63.63636363636363,76.37977817389582,0.5882352941176471,0.9558823529411765,1.0,0.9705882352941176,C+,A,A+,A+,newmontcorporation,0.012771392081736943,0.8275862068965517,0.7867647058823529,29.0,35.25,52.30053480492784,0.012771392081736943,0.6,C+,77.74341453753217,78.67647058823529,68.12609627491231,75.81995088500821,False,False,53.921568627450974
CPRX,Catalyst Pharmaceuticals Inc,Health Care,Biotechnology,24.3,13.7242,5.1657,7.1114,4.036880139546474,45.99,25.56,26.39,0.44780000000000003,26.39,0.6972111553784863,10.2041,45.99,25.56,10.2041,0.6972111553784863,26.39,0.4168250000000001,26.39,72.7400870258013,72.15239192562203,90.2027027027027,51.711711711711715,51.32827324478178,70.50851815959275,0.831081081081081,0.831081081081081,0.9459459459459459,0.4864864864864865,B+,B+,A,C,catalystpharmaceuticalsinc,0.0,0.9285714285714286,0.8289473684210527,14.0,90.0,84.89281911636292,0.0,0.5441176470588235,C+,70.64134548407094,82.89473684210526,83.69396975180832,73.25187033761841,False,False,51.32827324478178
CCK,Crown Holdings Inc,Materials,Paper & Plastic Packaging Products & Materials,114.8,17.943,1.0709,9.3094,4.341709150870611,78.94,4.78,25.45,0.1244,8.0,0.9736644093303236,29.4688,78.94,4.78,29.4688,0.969883944031073,25.45,0.1244,8.0,76.9607843137255,79.43597191963205,72.05882352941177,85.53376906318084,75.75757575757575,75.2488501573469,0.8676470588235294,0.8529411764705882,0.7647058823529411,0.9852941176470589,B+,B+,B,A+,crownholdingsinc,0.04999999999999993,0.85,0.79,20.0,0.0,0.0,0.04999999999999993,0.7333333333333333,B,77.82460773310447,79.0,47.4,71.73968618648358,False,False,72.05882352941177
COR,Cencora Inc,Health Care,Health Care Distributors,361.08,43.2196,0.2156,20.5649,46.43637953651071,18.29,7.45,101.42999999999999,0.82,17.07,0.8796959508843734,48.3118,18.29,7.45,48.3118,0.8796959508843734,96.27900000000001,0.4168250000000001,17.07,59.782741925599076,55.57906887264332,92.56756756756756,85.78143360752057,98.66310160427808,71.35967786932444,0.6283783783783784,0.581081081081081,0.9797297297297297,0.918918918918919,B-,C+,A+,A-,cencorainc,0.13636363636363635,0.8636363636363636,0.8055555555555556,22.0,5.25,10.438979524481196,0.09715456956836264,1.0,A+,76.22598802975224,80.55555555555556,52.508925143125815,71.48257545242697,False,False,55.57906887264332
DAL,Delta Air Lines Inc,Industrials,Passenger Airlines,69.44,9.0598,0.7158,6.8135,2.1848295304378467,43.65,2.79,27.63,0.0915,15.129999999999999,0.8331532829192173,8.9255,43.65,2.79,8.9255,0.8331532829192173,27.63,0.0915,15.129999999999999,94.02819275262391,63.80742364982565,65.86608442503639,43.98196213316004,64.35185185185186,66.53144645101221,0.9912663755458515,0.6812227074235808,0.6899563318777293,0.3930131004366812,A+,B-,B-,C-,deltaairlinesinc,0.013392857142857095,0.90625,0.8581081081081081,32.0,90.0,84.89281911636292,0.013392857142857095,0.6222222222222222,B-,67.9666316361974,85.8108108108108,85.44361413303164,71.46202813556425,False,False,43.98196213316004
WBS,Webster Financial Corp,Financials,Regional Banks,73.09,11.9578,2.72593,10.1362,1.2413593980876034,34.39,93.49402,10.7,0.4321621,9.45,0.9773519163763066,26.7383,34.39,93.49402,26.7383,0.9737973328703571,10.7,0.4321621,9.45,70.49549549549549,87.85553976968217,40.090090090090094,89.29630226077518,50.28409090909091,68.07676480248787,0.8108108108108109,0.972972972972973,0.4009009009009009,0.9504504504504504,B+,A+,C,A,websterfinancialcorp,0.0,0.8636363636363636,0.8055555555555556,22.0,90.0,84.89281911636292,0.0,0.6176470588235294,B-,68.10517389339697,80.55555555555556,82.2904609798785,70.94223131069327,False,False,40.090090090090094
WDC,Western Digital Corp,Information Technology,"Technology Hardware, Storage & Peripherals",285.52,29.6725,10.5764,34.3807,17.883673443822264,580.16,12.51,62.71,0.2832,33.43,0.9132603669051719,430.0324,223.36599999999984,12.51,153.03999,0.9132603669051719,62.71,0.2832,33.43,39.34699899060487,79.23709205628626,88.19187242798353,93.60747648537716,76.07655502392345,71.45363156297978,0.3950617283950617,0.9074074074074074,0.9197530864197531,0.9753086419753086,C-,A-,A-,A+,westerndigitalcorp,0.03125,0.8125,0.7770270270270271,32.0,0.0,0.0,0.03125,0.7368421052631579,B,74.06128706537213,77.70270270270271,46.62162162162162,68.57335397662203,False,False,39.34699899060487
UAL,United Airlines Holdings Inc,Industrials,Passenger Airlines,113.03,10.9029,0.6189,7.1332,2.3944598854353796,8.34,3.52,24.13,0.07980000000000001,8.34,0.9080493974110997,10.2839,8.34,3.52,10.2839,0.9080493974110997,24.13,0.07980000000000001,8.34,94.46423555249112,49.535998846601714,50.87336244541484,55.96747477789489,70.37037037037037,62.43509422437581,0.9956331877729258,0.4279475982532751,0.5305676855895196,0.5109170305676856,A+,C,C+,C+,unitedairlinesholdingsinc,0.014814814814814836,0.8666666666666667,0.8214285714285714,30.0,90.0,84.89281911636292,0.014814814814814836,0.6888888888888889,B-,64.47213126141284,82.14285714285714,83.24284193225945,68.22627339558217,False,False,49.535998846601714
CAH,Cardinal Health Inc,Health Care,Health Care Distributors,224.44,31.7776,0.2159,20.1585,36.46703278848341,29.9,10.13,37.169999999999995,0.0104,7.340000000000001,0.9421382505222999,76.1972,29.9,10.13,73.15906000000005,0.9411630558608187,37.169999999999995,0.0104,7.340000000000001,64.51553594410738,69.94946081133077,52.927927927927925,97.94359576968273,90.10695187165776,67.93947728421153,0.7094594594594594,0.7905405405405406,0.5033783783783784,1.0,B,B,C+,A+,cardinalhealthinc,0.09090909090909094,0.8636363636363636,0.8055555555555556,22.0,5.25,10.438979524481196,0.09090909090909094,0.9117647058823529,A-,71.95017247137731,80.55555555555556,52.508925143125815,68.06192300572701,False,False,52.927927927927925
NVDA,NVIDIA Corp,Information Technology,Semiconductors,189.82,46.4992,24.6477,40.2586,58.570150266901166,59.09,65.22,103.82000000000001,0.5884,95.37,0.8218530077669888,35.4793,59.09,32.23999999999999,35.4793,0.8218530077669888,103.82000000000001,0.4277849999999999,56.811499999999945,26.966379377280848,90.56318748020509,96.15612139917694,63.42507099632752,65.30214424951268,66.57827688942098,0.22839506172839505,0.9814814814814815,0.9876543209876543,0.6234567901234568,D+,A+,A+,B-,nvidiacorp,0.01545383411580592,0.9027777777777778,0.8798701298701298,72.0,90.0,84.89281911636292,0.01545383411580592,0.6052631578947368,B-,68.10849131437223,87.98701298701297,86.74933543875295,67.4688138283126,True,False,26.966379377280848
