Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key,Rev_Change,Rec_BuyRatio,Shrunk_Ratio,Analyst_Count,Streak_Days,Streak_Score,Rev_Change_Win,Rev_Pct,Rev_Grade,FundamentalPlusRev_Score,Consensus_Score,Sentiment_Score,Alpha_Score,Val_Fail,Mom_Fail,Min_Fund_Factor
MU,Micron Technology Inc,Information Technology,Semiconductors,383.5,36.592,10.2991,19.8982,7.944004606901238,205.92,45.43,22.43,0.3245,17.740000000000002,0.8172403289674078,315.493,205.92,40.81,173.7879,0.8172403289674078,22.43,0.3245,17.740000000000002,44.231477600375975,93.820340808601,81.09520563508293,78.28726338685456,89.41798941798942,70.75319164795584,0.44785276073619634,0.9877300613496932,0.8343558282208589,0.7975460122699386,C,A+,B+,B,microntechnologyinc,0.033475783475783505,0.9038461538461539,0.8728070175438597,52.0,70.0,77.00745148132762,0.033475783475783505,0.8809523809523809,B+,74.69499058975478,87.28070175438597,83.17140164516263,76.39027280083636,False,False,44.231477600375975
NEM,Newmont Corporation,Materials,Gold,120.73,18.3315,6.127,10.727,4.546327502777203,26.06,26.59,22.720000000000002,0.4537,18.34,0.8489054991991457,169.2462,26.06,26.5225,140.68681499999985,0.8489054991991457,22.720000000000002,0.4537,17.169999999999998,53.333333333333336,86.84495329232172,93.57142857142856,83.24675324675324,83.9572192513369,75.74453178400546,0.5571428571428572,0.9571428571428572,0.9857142857142858,0.9428571428571428,C+,A,A+,A,newmontcorporation,0.03703703703703709,0.8518518518518519,0.8046875,27.0,10.0,18.941575402981293,0.03703703703703709,0.8235294117647058,B+,79.14025370913915,80.46875,55.85788016119252,74.48377899954983,False,False,53.333333333333336
DAL,Delta Air Lines Inc,Industrials,Passenger Airlines,75.0,9.8284,0.7765,7.2888,2.3597669179556235,43.65,2.79,27.63,0.0915,15.129999999999999,0.9824325972916921,10.0675,43.65,2.79,10.0675,0.9824325972916921,27.63,0.0915,15.129999999999999,92.8518043988896,63.30311581877223,63.76488095238094,63.082793964964985,68.76595744680851,69.43135329456507,0.9866071428571429,0.6696428571428571,0.6741071428571429,0.625,A+,B-,B-,B-,deltaairlinesinc,0.010368663594469973,0.9032258064516129,0.8541666666666667,31.0,90.0,84.89281911636292,0.010368663594469973,0.6595744680851063,B-,71.30794903924593,85.41666666666667,85.20712764654516,74.08778476070577,False,False,63.082793964964985
CCK,Crown Holdings Inc,Materials,Paper & Plastic Packaging Products & Materials,110.29,13.4638,1.0491,9.1414,4.7422893187769555,894.61,3.27,33.32,0.1259,10.26,0.8605467770253326,26.8284,217.2679999999999,3.27,26.8284,0.8605467770253326,32.401999999999994,0.1259,10.26,81.42857142857143,81.88990996008539,78.33333333333333,69.10052910052909,94.39775910364145,75.1385640025991,0.9285714285714286,0.8714285714285714,0.8571428571428571,0.6571428571428571,A-,B+,B+,B-,crownholdingsinc,0.04999999999999993,0.85,0.79,20.0,0.0,0.0,0.04999999999999993,0.9411764705882353,A,79.57833991296324,79.0,47.4,73.1426719303706,False,False,69.10052910052909
HALO,Halozyme Therapeutics Inc,Health Care,Biotechnology,80.48,16.0412,7.6859,13.1654,27.238881743721656,57.4,31.19,141.55,0.5932999999999999,30.869999999999997,0.9498847926267282,40.9457,57.4,31.19,40.9457,0.9498847926267282,96.27900000000001,0.4168250000000001,30.869999999999997,58.27817613531899,76.63042978308465,96.62162162162161,82.98423423423424,98.95833333333334,75.64788224269893,0.6081081081081081,0.8716216216216216,0.9932432432432432,0.8648648648648649,B-,B+,A+,B+,halozymetherapeuticsinc,0.04583333333333328,0.7333333333333333,0.6875,15.0,0.0,0.0,0.04562500000000001,1.0,A+,80.54371557603227,68.75,41.25,72.68497246082582,False,False,58.27817613531899
WBS,Webster Financial Corp,Financials,Regional Banks,73.21,11.0963,2.72593,9.4792,1.2433974761799622,34.39,93.49402,10.7,0.4321621,9.45,0.9913426265590608,20.3122,34.39,93.22984999999994,20.3122,0.9855677152470419,10.7,0.4321621,9.45,74.5575221238938,90.54074640626965,39.823008849557525,85.22845605292551,52.18390804597701,68.74897323520187,0.8628318584070797,0.9867256637168141,0.39823008849557523,0.915929203539823,B+,A+,C-,A-,websterfinancialcorp,0.0,0.8636363636363636,0.8055555555555556,22.0,90.0,84.89281911636292,0.0,0.6333333333333333,B-,68.96736403979958,80.55555555555556,82.2904609798785,71.63198342781536,False,False,39.823008849557525
CPRX,Catalyst Pharmaceuticals Inc,Health Care,Biotechnology,24.45,13.8292,5.2052,7.1821,4.061799152753551,45.99,25.56,26.39,0.44780000000000003,26.39,0.7171314741035857,6.7686,45.99,25.56,6.7686,0.7171314741035857,26.39,0.4168250000000001,26.39,71.3841392412821,69.36137763018294,89.75225225225226,47.623873873873876,48.54166666666667,68.68114817419496,0.8108108108108109,0.7702702702702703,0.9391891891891891,0.46621621621621623,B+,B,A,C,catalystpharmaceuticalsinc,0.0,0.9285714285714286,0.8289473684210527,14.0,90.0,84.89281911636292,0.0,0.546875,C+,68.53531484086162,82.89473684210526,83.69396975180832,71.56704582305096,False,False,47.623873873873876
WDC,Western Digital Corp,Information Technology,"Technology Hardware, Storage & Peripherals",285.99,24.4369,8.7102,28.4543,17.913112104926903,580.16,12.51,62.71,0.2832,33.43,0.9607352336832667,487.158,212.35699999999997,12.51,173.7879,0.9607352336832667,62.71,0.2832,33.43,47.63428977886167,78.51255886970173,88.30568810118912,93.68876973808077,85.5072463768116,73.4252601915692,0.48466257668711654,0.9079754601226994,0.9079754601226994,0.9938650306748467,C,A-,A-,A+,westerndigitalcorp,0.03125,0.8125,0.7770270270270271,32.0,0.0,0.0,0.03125,0.8333333333333334,B+,76.97598482925035,77.70270270270271,46.62162162162162,70.90511218772461,False,False,47.63428977886167
MCK,McKesson Corp,Health Care,Health Care Distributors,962.32,29.2444,0.3047,21.486,30.6158354039342,66.52,17.23,39.43,0.013600000000000001,16.23,0.9752561923888977,61.5471,66.52,17.23,61.5471,0.9640824103422486,39.43,0.013600000000000001,16.23,64.50481093338236,82.85896515985013,60.0,92.9954954954955,81.25,71.29709486441472,0.7027027027027027,0.9459459459459459,0.5878378378378378,0.972972972972973,B,A,C+,A+,mckessoncorp,0.045454545454545414,0.8636363636363636,0.8055555555555556,22.0,10.0,18.941575402981293,0.045454545454545414,0.828125,B+,74.42209486441472,80.55555555555556,55.909963494525854,70.71966859043695,False,False,60.0
WAL,Western Alliance Bancorp,Financials,Regional Banks,96.08,10.7999,2.03505,13.046,1.374723853347527,22.74,69.87056,13.33,0.41207459999999996,8.57,0.9772158237356035,6.8862,22.74,69.87056,6.8862,0.9772158237356035,13.33,0.41207459999999996,8.57,71.90265486725664,75.56682452537615,54.86725663716814,59.91325310947473,52.18390804597701,63.78849340307637,0.8230088495575221,0.8849557522123894,0.5486725663716814,0.5929203539823009,B+,B+,C+,C+,westernalliancebancorp,0.0,0.9,0.8300000000000001,20.0,90.0,84.89281911636292,0.0,0.6333333333333333,B-,64.00688420767408,83.0,83.75712764654517,67.9569328954483,False,False,52.18390804597701
UAL,United Airlines Holdings Inc,Industrials,Passenger Airlines,116.2,11.2193,0.6368,7.2693,2.461614073145104,8.34,3.52,24.13,0.07980000000000001,8.34,0.9552149977681894,6.6055,8.34,3.52,6.6055,0.9552149977681894,24.13,0.07980000000000001,8.34,94.34056694426648,47.23977458678634,49.92559523809524,50.73295190969537,76.17021276595744,60.66108584488678,0.9955357142857143,0.41964285714285715,0.5133928571428571,0.46875,A+,C,C+,C,unitedairlinesholdingsinc,0.014814814814814836,0.8666666666666667,0.8214285714285714,30.0,90.0,84.89281911636292,0.014814814814814836,0.723404255319149,B,63.27810712148252,82.14285714285714,83.24284193225945,67.27105408363792,False,False,47.23977458678634
GILD,Gilead Sciences Inc,Health Care,Biotechnology,151.68,23.1369,6.451,16.4092,9.777227722772277,7633.29,2.78,40.739999999999995,0.36060000000000003,20.76,0.975736278447122,57.9342,253.22799999999967,2.78,57.9342,0.9640824103422486,40.739999999999995,0.36060000000000003,20.76,49.459153030581604,58.989633353571406,90.0900900900901,90.91216216216215,73.75,69.86766988331465,0.5405405405405406,0.6418918918918919,0.9459459459459459,0.9459459459459459,C+,B-,A,A,gileadsciencesinc,0.006006006006005982,0.7837837837837838,0.7559523809523809,37.0,0.0,0.0,0.006006006006005982,0.71875,B,72.24266988331465,75.59523809523809,45.357142857142854,66.86556447808029,False,False,49.459153030581604
NVDA,NVIDIA Corp,Information Technology,Semiconductors,190.04,45.4189,24.0751,39.3227,58.63803264525286,59.09,65.22,103.82000000000001,0.5884,95.37,0.8236050199928485,46.3648,59.09,40.81,46.3648,0.8236050199928485,103.82000000000001,0.42791000000000007,43.089999999999996,27.959201818897736,90.36866428000138,96.09558433689313,59.18600645303276,64.37389770723104,65.92463068555455,0.22085889570552147,0.9693251533742331,0.9877300613496932,0.5828220858895705,D+,A,A+,C+,nvidiacorp,0.0015649452269169695,0.8888888888888888,0.8668831168831168,72.0,90.0,84.89281911636292,0.0015649452269169695,0.6428571428571429,B-,67.36202045627765,86.68831168831169,85.97011465953219,66.4937294588907,True,False,27.959201818897736
DY,Dycom Industries Inc,Industrials,Construction & Engineering,415.28,38.9696,2.2417,18.0118,9.712220961914005,33.67,13.19,22.21,0.08310000000000001,12.790000000000001,0.9743968150461612,108.4948,33.67,13.19,108.38348999999997,0.9743968150461612,22.21,0.08310000000000001,12.790000000000001,43.52044629510997,71.65723619561658,56.10119047619048,79.97071474329641,63.420621931260236,60.230999380607706,0.4107142857142857,0.8125,0.5848214285714286,0.875,C,B+,C+,B+,dycomindustriesinc,0.0032679738562091387,0.9444444444444444,0.8586956521739131,18.0,90.0,84.89281911636292,0.0032679738562091387,0.6170212765957447,B-,61.57306157373373,85.86956521739131,85.47886677697996,66.35422261438298,False,False,43.52044629510997
UFCS,United Fire Group Inc,Financials,Property & Casualty Insurance,36.06,8.4961,0.6984,5.3532,1.1709579059142141,117.07,12.12,13.309999999999999,0.1107,11.59,0.8492239467849225,44.7831,98.73899999999998,12.12,44.59975999999998,0.8492239467849225,13.309999999999999,0.1107,11.59,85.17699115044248,77.8641901789726,54.424778761061944,85.39315359813403,50.646551724137936,72.55191123329743,0.9469026548672567,0.911504424778761,0.5442477876106194,0.9203539823008849,A,A-,C+,A-,unitedfiregroupinc,0.0,0.75,0.6730769230769231,8.0,0.0,0.0,0.0,0.4166666666666667,C,72.61656640571123,67.3076923076923,40.38461538461538,66.17017620149205,False,False,50.646551724137936
CAH,Cardinal Health Inc,Health Care,Health Care Distributors,225.76,32.0735,0.2179,20.3263,36.68150651545185,29.9,10.13,37.169999999999995,0.0104,7.340000000000001,0.9541284403669724,77.2474,29.9,10.13,71.49718500000007,0.9541284403669724,37.169999999999995,0.0104,7.340000000000001,65.86841943984801,65.45284222275373,53.37837837837838,94.67342342342343,93.20652173913044,66.83695258379203,0.722972972972973,0.7162162162162162,0.5067567567567568,0.9932432432432432,B,B,C+,A+,cardinalhealthinc,0.045454545454545525,0.8181818181818182,0.7685185185185185,22.0,0.0,0.0,0.045454545454545525,0.9375,A,71.15760475770507,76.85185185185185,46.11111111111111,66.14830602838629,False,False,53.37837837837838
EHC,Encompass Health Corp,Health Care,Health Care Facilities,106.16,19.7438,1.843,9.7614,5.175759348642192,27.88,11.13,24.37,0.1729,11.55,0.3843767625493513,6.3088,27.88,11.13,6.3088,0.3843767625493513,24.37,0.1729,11.55,76.99944842801985,63.12365462807941,69.93243243243244,47.06306306306307,25.0,63.77031375334156,0.8783783783783784,0.7094594594594594,0.7364864864864865,0.44594594594594594,B+,B,B,C,encompasshealthcorp,-0.003676470588235281,0.9375,0.8452380952380951,16.0,90.0,84.89281911636292,-0.003676470588235281,0.21875,D+,61.27031375334156,84.52380952380952,84.67141336083088,65.95053367483942,False,False,25.0
COR,Cencora Inc,Health Care,Health Care Distributors,363.27,45.4694,0.2199,20.5422,46.71802258288536,5.95,9.31,131.5,0.81,16.97,0.8979475076879064,46.5508,5.95,9.31,46.5508,0.8979475076879064,96.27900000000001,0.4168250000000001,16.97,59.335355763927204,48.29536394801882,92.56756756756756,78.40090090090091,81.25,68.31498380265764,0.6283783783783784,0.4594594594594595,0.972972972972973,0.7905405405405406,B-,C,A+,B,cencorainc,0.045454545454545414,0.7727272727272727,0.7314814814814814,22.0,0.0,0.0,0.045454545454545414,0.828125,B+,71.43998380265764,73.14814814814814,43.88888888888888,65.92976481990388,False,False,48.29536394801882
TNL,Travel + Leisure Co,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",73.03,11.4299,1.1842,10.9679,9.496749024707412,3.29,3.6,121.75,0.1971,12.04,0.9172736732570241,29.6237,3.29,3.6,29.6237,0.9172736732570241,121.75,0.1971,12.04,65.42254328632038,41.81821889801516,79.83144134846921,85.04839204529608,92.75362318840578,66.68681834735965,0.7251461988304093,0.38596491228070173,0.847953216374269,0.8947368421052632,B,C-,B+,B+,travelleisureco,0.012499999999999956,0.8125,0.75,16.0,0.0,0.0,0.012499999999999956,0.9130434782608695,A-,70.96218066620023,75.0,45.0,65.76974453296017,False,False,41.81821889801516
OPCH,Option Care Health Inc,Health Care,Health Care Facilities,33.17,25.1824,0.952,15.5645,3.927302865261663,5.27,15.79,15.28,0.0603,8.39,0.7111022682053326,7.0691,5.27,15.79,7.0691,0.7111022682053326,15.28,0.0603,8.39,70.18906661763805,58.291875946743204,51.689189189189186,63.22522522522523,73.95833333333334,59.772984186100494,0.7905405405405406,0.6216216216216216,0.4864864864864865,0.6486486486486487,B,B-,C,B-,optioncarehealthinc,0.006535947712418277,0.8888888888888888,0.8152173913043478,18.0,70.0,77.00745148132762,0.006535947712418277,0.75,B,62.16881751943383,81.52173913043478,79.71602407079192,65.67825882970544,False,False,51.689189189189186
MLI,Mueller Industries Inc,Industrials,Industrial Machinery & Supplies & Components,115.9,17.2397,3.1197,11.3987,4.754052635033143,30.06,15.71,26.229999999999997,0.2303,26.22,0.6771566597653556,44.3877,30.06,15.71,44.3877,0.6771566597653556,26.229999999999997,0.2303,26.22,69.16773435831732,89.15898668377355,85.56547619047619,54.13620126168579,40.558510638297875,72.34234022629025,0.7857142857142857,0.96875,0.9285714285714286,0.5133928571428571,B,A,A-,C+,muellerindustriesinc,0.0,0.8333333333333334,0.7045454545454546,6.0,0.0,0.0,0.0,0.43617021276595747,C,71.39819129012004,70.45454545454545,42.27272727272727,65.57309848664148,False,False,40.558510638297875
APH,Amphenol Corp,Information Technology,Electronic Components,144.2,39.0495,7.2204,24.8334,13.15945573513173,74.12,51.71,35.77,0.2541,19.74,0.7934713807758387,106.5903,74.12,40.81,106.5903,0.7934713807758387,35.77,0.2541,19.74,43.76913208601659,92.16002583178886,81.5244010199702,70.78257603388114,76.19047619047619,68.91190364963069,0.44171779141104295,0.9815950920245399,0.8466257668711656,0.7116564417177914,C,A+,B+,B,amphenolcorp,0.011666666666666603,0.72,0.6916666666666667,25.0,0.0,0.0,0.011666666666666603,0.7619047619047619,B,71.53095126867831,69.16666666666667,41.5,65.52476101494265,False,False,43.76913208601659
CTRA,Coterra Energy Inc,Energy,Oil & Gas Exploration & Production,30.51,14.1312,3.2849,6.2048,1.707913725446291,31.22,25.13,11.62,0.31170000000000003,9.07,0.9500580720092916,11.4317,31.22,25.13,11.4317,0.9500580720092916,11.62,0.31170000000000003,9.07,56.770833333333336,80.48864234862518,67.96875,57.85326086956522,50.0,63.853276476971416,0.6640625,0.890625,0.734375,0.484375,B-,B+,B,C,coterraenergyinc,0.009775171065493637,0.8484848484848485,0.8092105263157896,33.0,40.0,56.82894765709203,0.009775171065493637,0.5,C,63.853276476971416,80.92105263157896,71.2842106417842,65.33946330993398,False,False,50.0
VLY,Valley National Bancorp,Financials,Regional Banks,13.7,12.7032,2.27179,13.79,0.9766878163541741,45.11,77.66814,7.82,0.4257981,6.74,0.9857369255150555,32.8807,45.11,77.66814,32.8807,0.9855677152470419,7.82,0.4257981,6.74,79.86725663716814,86.60781191064919,20.353982300884958,95.56832533397126,86.20689655172414,66.49053718343735,0.922566371681416,0.9690265486725663,0.20353982300884957,0.9911504424778761,A-,A,D+,A+,valleynationalbancorp,0.011695906432748537,0.7894736842105263,0.7395833333333334,19.0,0.0,0.0,0.011695906432748537,0.8333333333333334,B+,70.11122683860977,73.95833333333334,44.37500000000001,64.96398147088782,False,False,20.353982300884958
ADEA,Adeia Inc,Information Technology,IT Consulting & Other Services,19.2,28.6488,5.5344,13.3594,5.232320479629377,74.62,10.53,18.32,0.3257,8.57,0.8839835728952773,51.3002,74.62,10.53,51.3002,0.8839835728952773,18.32,0.3257,8.57,61.27602281243252,77.42263483642793,69.1597869171148,83.70003429485959,42.532467532467535,69.83348625864434,0.6687116564417178,0.8957055214723927,0.7177914110429447,0.8834355828220859,B-,B+,B,B+,adeiainc,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,0.5119047619047619,C+,69.0867330118911,78.33333333333333,46.99999999999999,64.66938640951288,False,False,42.532467532467535
NI,NiSource Inc,Utilities,Multi-Utilities,44.45,23.5321,3.4125,12.7304,2.404782514607228,10.36,20.5,10.07,0.2812,3.73,0.9462943071965628,17.1896,10.36,20.5,17.1896,0.9462943071965628,10.07,0.2812,3.73,37.42690058479533,81.11494953600216,60.23391812865497,75.63774300616404,50.0,60.76574318679582,0.40350877192982454,0.9298245614035088,0.631578947368421,0.7543859649122807,C,A-,B-,B,nisourceinc,0.0,0.8695652173913043,0.8124999999999999,23.0,70.0,77.00745148132762,0.0,0.5,C,60.76574318679582,81.24999999999999,79.55298059253104,64.52319066794287,False,False,37.42690058479533
AL,Air Lease Corp,Industrials,Passenger Airlines,64.57,7.0704,2.4807,7.9599,0.9547269853427154,89.58,6.24,12.770000000000001,0.7487999999999999,3.63,0.9945210655582841,40.2476,89.58,6.24,40.2476,0.9903282729043744,12.770000000000001,0.3191799999999999,3.63,79.60642216527867,81.33056009631315,52.45535714285714,85.37801806976076,40.93617021276595,71.35716046024874,0.8660714285714286,0.9196428571428571,0.5357142857142857,0.9330357142857143,B+,A-,C+,A,airleasecorp,0.0,0.7272727272727273,0.671875,11.0,0.0,0.0,0.0,0.46808510638297873,C,70.45077748152534,67.1875,40.3125,64.42312198522026,False,False,40.93617021276595
