Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
LNC,Lincoln National Corp,Financials,Multi-line Insurance,41.61,3.7474,0.4026,1.0928,0.8573636223149436,507.17,37.15,23.14,0.1402,14.05,0.7292099792099792,17.6753,92.95399999999987,37.15,17.6753,0.7292099792099792,23.14,0.1402,14.05,96.83257918552036,85.83246519026335,84.61538461538461,69.49952008775539,50.0,81.42838800582999,0.995475113122172,0.9638009049773756,0.8461538461538461,0.7149321266968326,A+,A,B+,B,lincolnnationalcorp
EIX,Edison International,Utilities,Electric Utilities,62.28,7.5218,1.3251,7.2467,1.5396329404319278,105.18,4.41,19.3,0.2837,5.86,0.941138421733506,15.2053,105.18,4.41,15.2053,0.941138421733506,19.3,0.2837,5.86,96.42857142857143,62.903072537218875,90.47619047619048,72.92682926829269,50.0,78.8921708372928,1.0,0.6785714285714286,0.9642857142857143,0.6785714285714286,A+,B-,A,B-,edisoninternational
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,84.54,3.5254,1.6224,2.8522,4.606984043944546,336.55,5.91,107.19000000000001,0.20679999999999998,39.14,0.8252740167633789,8.6493,218.94200000000026,5.91,8.6493,0.8252740167633789,107.19000000000001,0.20679999999999998,39.14,79.09152812998968,81.55973237421202,89.90795529257069,75.95069033530571,50.0,78.75195539754364,0.9053254437869822,0.8816568047337278,0.9822485207100592,0.7751479289940828,A-,B+,A+,B,boydgamingcorp
MLI,Mueller Industries Inc,Industrials,Industrial Machinery & Supplies & Components,136.14,20.1746,3.6508,13.5492,5.584268556802519,30.06,15.71,26.229999999999997,0.2303,26.22,0.9788135593220338,69.9413,30.06,15.71,69.9413,0.974281439244363,26.229999999999997,0.2303,26.22,59.16673107143777,86.17183442906148,85.96491228070177,94.98986771041695,50.0,77.51525126593057,0.6447368421052632,0.9429824561403509,0.9342105263157895,0.9956140350877193,B-,A,A,A+,muellerindustriesinc
CALM,Cal-Maine Foods Inc,Consumer Staples,Packaged Foods & Meats,83.53,3.452,0.9447,2.326,1.5819206899621043,84.41,36.6,44.65,0.3428,44.65,0.21310572687224666,-27.867,80.14699999999998,16.444,-27.867,0.21310572687224666,44.65,0.3069799999999995,34.625999999999955,85.84474885844749,98.33429262115806,95.4337899543379,34.01062797320733,50.0,76.78861882206942,0.952054794520548,1.0,0.9863013698630136,0.3013698630136986,A,A+,A+,C-,calmainefoodsinc
NFG,National Fuel Gas Co,Utilities,Gas Utilities,83.75,15.3483,1.9463,8.2248,2.445948195547352,601.83,110.24,17.9,0.1989,9.02,0.5926216640502355,19.0984,124.88,23.98,19.0984,0.5926216640502355,17.9,0.1989,9.02,87.5,96.60250463821893,76.19047619047619,55.102040816326536,50.0,76.26352813852816,0.9642857142857143,1.0,0.9107142857142857,0.5535714285714286,A,A+,A-,C+,nationalfuelgasco
NEM,Newmont Corporation,Materials,Gold,112.35,17.059,5.7017,9.9825,4.230761989041818,26.06,26.59,22.720000000000002,0.4537,18.34,0.7594233849439402,160.7333,26.06,26.544999999999998,134.3032399999998,0.7594233849439402,22.720000000000002,0.41217999999999944,17.41,53.23383084577114,86.80134018900712,94.5273631840796,82.4966078697422,50.0,75.79988811921255,0.5671641791044776,0.9850746268656716,1.0,0.8955223880597015,C+,A+,A+,B+,newmontcorporation
CCK,Crown Holdings Inc,Materials,Paper & Plastic Packaging Products & Materials,104.68,12.7639,0.9945,8.8043,4.501068509289796,894.61,3.27,33.32,0.1259,10.26,0.8567164179104478,18.149,217.2679999999999,3.27,18.149,0.8567164179104478,32.70799999999999,0.1259,10.26,80.09950248756219,79.97488192565439,77.86069651741293,74.62686567164178,50.0,75.41039927070301,0.8805970149253731,0.8507462686567164,0.8507462686567164,0.746268656716418,B+,B+,B+,B,crownholdingsinc
INCY,Incyte Corp,Health Care,Biotechnology,100.07,16.5289,4.0818,12.1393,5.614592216885856,4124.71,18.09,29.830000000000002,0.30760000000000004,29.56,0.7919291673761278,35.6513,259.1784999999999,18.09,35.6513,0.7919291673761278,29.830000000000002,0.30760000000000004,29.56,67.07358742583791,80.20010743225029,87.98185941043084,78.02721088435375,50.0,75.409325372388,0.7278911564625851,0.9115646258503401,0.891156462585034,0.8231292517006803,B,A-,B+,B+,incytecorp
CMA,Comerica Inc,Financials,Regional Banks,88.67,8.9224,1.50672,9.9439,1.4724344071736966,85.54,76.29956,17.49,0.4015666,11.99,0.7906024566192241,31.636,85.54,76.29956,31.636,0.7906024566192241,17.49,0.4015666,11.99,73.30316742081448,90.92034367263726,75.56561085972851,72.21634966264793,50.0,74.84453323719279,0.8416289592760181,0.9864253393665159,0.755656108597285,0.7601809954751131,B+,A+,B,B,comericainc
