Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
EIX,Edison International,Utilities,Electric Utilities,69.08,8.3214,1.466,7.5451,1.7077367296891068,105.18,4.41,19.3,0.2837,5.86,0.9748858447488585,31.1314,105.18,4.41,31.1314,0.9748858447488585,19.3,0.2837,5.86,95.97701149425286,63.0282159864737,88.50574712643679,90.29310344827586,50.0,81.78495354212232,1.0,0.6724137931034483,0.9482758620689655,0.9827586206896551,A+,B-,A,A+,edisoninternational
LNC,Lincoln National Corp,Financials,Multi-line Insurance,40.67,3.6628,0.3935,1.0279,0.8379951578838923,507.17,37.15,23.14,0.1402,14.05,0.6803534303534304,4.4696,103.435,37.15,4.4696,0.6803534303534304,23.14,0.1402,14.05,97.5770925110132,85.71682946682947,83.70044052863436,55.140728034572334,50.0,78.49089476019225,0.9955947136563876,0.960352422907489,0.8370044052863436,0.5594713656387665,A+,A,B+,C+,lincolnnationalcorp
PAHC,Phibro Animal Health Corp,Health Care,Pharmaceuticals,51.265,22.7052,1.4279,12.6006,7.273694665153235,373.82,32.39,30.81,0.1153,8.95,0.8745640259093175,108.3943,253.22799999999967,32.39,78.55495,0.8745640259093175,30.81,0.1153,8.95,73.53757867456498,93.27110454322843,64.39909297052155,89.06462585034012,50.0,75.95131398998535,0.831081081081081,0.9864864864864865,0.6756756756756757,0.9324324324324325,B+,A+,B-,A,phibroanimalhealthcorp
NEM,Newmont Corporation,Materials,Gold,118.12,17.9352,5.9945,10.4952,4.448042778332173,26.06,26.59,22.720000000000002,0.4537,18.34,0.821035771489589,152.3392,26.06,26.5075,134.22923,0.821035771489589,22.720000000000002,0.4537,16.06150000000001,54.629629629629626,86.39894709809964,93.75,80.68181818181817,50.0,75.51106046339098,0.5694444444444444,0.9583333333333334,0.9791666666666666,0.9444444444444444,C+,A,A+,A,newmontcorporation
INCY,Incyte Corp,Health Care,Biotechnology,100.75,16.8694,4.1659,12.4245,5.652744737196463,4124.71,18.09,29.830000000000002,0.30760000000000004,29.56,0.8035075770475054,45.9088,253.22799999999967,18.09,45.9088,0.8035075770475054,29.830000000000002,0.30760000000000004,29.511999999999997,65.89226212513883,80.70440545779005,89.22902494331065,76.43942683456362,50.0,75.20908822558312,0.7432432432432432,0.8986486486486487,0.9256756756756757,0.7702702702702703,B,B+,A-,B,incytecorp
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,82.17,3.5029,1.5779,2.8007,4.477831545906357,265.64,4.12,107.19000000000001,0.1825,39.14,0.7488716956802065,7.335,184.95700000000028,4.12,7.335,0.7488716956802065,107.19000000000001,0.1825,39.14,80.28330590054367,75.17166556800703,87.56671155668612,65.40146640730211,50.0,75.07713075936928,0.8902439024390244,0.8353658536585366,0.9634146341463414,0.6463414634146342,B+,B+,A,B-,boydgamingcorp
CALM,Cal-Maine Foods Inc,Consumer Staples,Packaged Foods & Meats,83.21,3.4446,0.9427,2.3205,1.5758604167574128,84.41,36.6,44.65,0.3428,44.65,0.20723201174743008,-21.6109,71.586,19.12049999999996,-21.6109,0.20723201174743008,44.65,0.3428,32.58332599999996,85.13513513513514,98.38861957471542,93.91891891891892,27.61826861221573,50.0,74.96489115089975,0.9256756756756757,1.0,0.9864864864864865,0.1891891891891892,A-,A+,A+,D,calmainefoodsinc
BHF,Brighthouse Financial Inc,Financials,Life & Health Insurance,64.09,3.79,0.5834,0.1633,0.7577208551167735,,27.71,17.4,0.20850000000000002,11.1,0.9076669414674363,9.1982,,27.71,9.1982,0.9076669414674363,17.4,0.20850000000000002,11.1,98.01762114537445,60.13824884792627,73.12775330396477,75.07815201821975,50.0,74.82962378556401,1.0,0.7092511013215859,0.7312775330396476,0.7973568281938326,A+,B,B,B,brighthousefinancialinc
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,94.16,10.8905,2.2295,5.71,3.208865957599076,31.4,12.59,28.18,0.3153,17.53,0.7227162489894905,15.9892,31.4,12.59,15.9892,0.7227162489894905,28.18,0.3153,16.06150000000001,72.68518518518518,86.65348399246705,94.21296296296298,51.955555555555556,50.0,74.44634494664156,0.8194444444444444,0.9722222222222222,1.0,0.4027777777777778,B+,A+,A+,C,cfindustriesholdingsinc
GEF,Greif Inc,Materials,"Metal, Glass & Plastic Containers",76.29,3.7476,0.8941,6.7062,1.2432188433453002,211.66,-17.63,39.51,0.1075,22.41,0.9892473118279572,27.4261,126.46599999999947,-17.63,27.4261,0.9569073267404161,28.642500000000002,0.1075,16.06150000000001,88.42592592592592,54.07156308851224,83.79629629629629,77.86666666666667,50.0,74.44320150659134,0.9583333333333334,0.5555555555555556,0.9305555555555556,0.9305555555555556,A,C+,A,A,greifinc
