Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
EIX,Edison International,Utilities,Electric Utilities,72.66,8.7936,1.5491,7.7213,1.7962384305039159,105.18,4.41,19.3,0.2837,5.86,0.9784182826463209,38.6112,105.18,4.41,38.6112,0.9495595736967132,19.3,0.2837,5.86,95.90643274853801,61.176760498807994,88.88888888888887,94.59991442019682,50.0,82.35416539315769,1.0,0.631578947368421,0.9473684210526315,0.9824561403508771,A+,B-,A,A+,edisoninternational
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,56.07,5.5496,0.7403,6.3543,1.5227433822990248,510.26,19.34,31.790000000000003,0.1354,11.58,0.8802425467407783,20.8926,220.07199999999992,19.34,20.8926,0.8802425467407783,31.546,0.1354,11.58,89.85507246376811,96.10598741033523,83.33333333333333,66.20504562533547,50.0,80.7593080564095,0.9565217391304348,1.0,0.8985507246376812,0.6376811594202898,A,A+,B+,B-,sonocoproductsco
CALM,Cal-Maine Foods Inc,Consumer Staples,Packaged Foods & Meats,83.58,3.4181,0.9355,2.3008,1.5828676076503374,84.41,36.6,44.65,0.3428,44.65,0.21402349486049918,-9.5866,69.444,19.12049999999996,-9.5866,0.21402349486049918,44.65,0.3428,32.58332599999996,86.03603603603604,98.2672130712605,93.91891891891892,42.911216261366604,50.0,78.22442460526415,0.9459459459459459,1.0,0.9864864864864865,0.40540540540540543,A,A+,A+,C,calmainefoodsinc
NEM,Newmont Corporation,Materials,Gold,125.4,19.0405,6.364,11.1419,4.72218561126697,26.06,26.59,22.720000000000002,0.4537,18.34,0.8987720234917246,164.5012,26.06,26.53,118.54175999999984,0.8987720234917246,22.720000000000002,0.4537,16.674,51.207729468599034,87.33830398850162,92.9951690821256,91.43610013175231,50.0,76.80560546173196,0.5507246376811594,0.9565217391304348,0.9855072463768116,0.9855072463768116,C+,A,A+,A+,newmontcorporation
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,99.46,11.175,2.2878,5.8403,3.389483943742609,31.4,12.59,28.18,0.3153,17.53,0.8468230951753228,18.6732,31.4,12.59,18.6732,0.8468230951753228,28.18,0.3153,16.674,71.98067632850241,87.39657444005269,93.96135265700484,63.55942028985507,50.0,76.67670619235837,0.8260869565217391,0.9710144927536232,1.0,0.5507246376811594,B+,A+,A+,C+,cfindustriesholdingsinc
INCY,Incyte Corp,Health Care,Biotechnology,101.73,15.7352,3.9379,10.9753,3.9069971080617103,2749.07,21.22,29.15,0.29460000000000003,28.910000000000004,0.820194108632726,44.9971,253.22799999999967,21.22,44.9971,0.820194108632726,29.15,0.29460000000000003,28.910000000000004,71.47683397683397,82.17775851072311,86.7117117117117,78.28828828828827,50.0,76.64034578193869,0.8175675675675675,0.9391891891891891,0.9087837837837838,0.7905405405405406,B+,A,A-,B,incytecorp
PAHC,Phibro Animal Health Corp,Health Care,Pharmaceuticals,51.85,22.5113,1.4157,12.5193,7.3566969353007945,373.82,32.39,30.81,0.1153,8.95,0.8891380169407075,114.5221,253.22799999999967,32.39,67.84964000000001,0.8891380169407075,30.81,0.1153,8.95,75.17466446037874,93.28719205931594,63.06306306306306,90.3581081081081,50.0,76.28849191434526,0.8648648648648649,0.9932432432432432,0.6554054054054054,0.9594594594594594,B+,A+,B-,A,phibroanimalhealthcorp
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,85.06,3.572,1.609,2.8451,4.635321300898073,265.64,4.12,107.19000000000001,0.1825,39.14,0.8420373952288849,6.7515,173.46200000000027,4.12,6.7515,0.8420373952288849,107.19000000000001,0.1825,39.14,79.68324410632103,77.13172448466565,87.54109138724523,69.15581854043393,50.0,76.06359247841148,0.8816568047337278,0.8520710059171598,0.9644970414201184,0.6923076923076923,B+,B+,A,B-,boydgamingcorp
CCK,Crown Holdings Inc,Materials,Paper & Plastic Packaging Products & Materials,113.7,17.714,1.0573,9.2241,4.300107408135789,78.94,4.78,25.45,0.1244,8.0,0.9460747429144722,28.6781,78.94,4.78,28.6781,0.9416377786108742,25.45,0.1244,8.0,77.29468599033817,81.41560532864881,72.46376811594202,85.829307568438,50.0,75.8885961059874,0.8695652173913043,0.855072463768116,0.782608695652174,0.9710144927536232,B+,B+,B,A+,crownholdingsinc
CMA,Comerica Inc,Financials,Regional Banks,88.67,8.9355,1.50672,9.9537,1.4724344071736966,85.54,76.29956,17.49,0.4015666,11.99,0.7906024566192241,31.636,85.54,76.29956,31.636,0.7906024566192241,17.49,0.4015666,11.99,72.52252252252252,90.16473500542094,76.12612612612612,71.34801299564292,50.0,74.46471176237493,0.8468468468468469,0.9864864864864865,0.7612612612612613,0.7522522522522522,B+,A+,B,B,comericainc
JOE,St Joe Co,Real Estate,Real Estate Development,70.93,39.4009,8.4344,25.1292,5.712007859748585,53.54,26.89,14.180000000000001,0.2712,7.8,0.9694427801078492,47.4145,53.54,25.66,42.55221999999999,0.9694427801078492,14.070000000000002,0.23991999999999997,7.702,20.0,100.0,100.0,92.38095238095238,50.0,73.47619047619048,0.4,1.0,1.0,1.0,C-,A+,A+,A+,stjoeco
BHF,Brighthouse Financial Inc,Financials,Life & Health Insurance,63.68,3.7658,0.5797,0.1454,0.7528735224502439,,27.71,17.4,0.20850000000000002,11.1,0.8907666941467437,1.1275,,27.71,1.1275,0.8907666941467437,17.4,0.20850000000000002,11.1,97.74774774774775,59.98306083370157,75.67567567567568,63.657176370648855,50.0,73.08390329672594,0.9954954954954955,0.7072072072072072,0.7567567567567568,0.6666666666666666,A+,B,B,B-,brighthousefinancialinc
HCA,HCA Healthcare Inc,Health Care,Health Care Facilities,528.66,17.4263,1.5638,10.5425,313.70757180156653,29.09,7.08,695.73,0.1583,9.06,0.9060100814269096,64.9176,29.09,7.08,64.9176,0.9060100814269096,101.9695,0.1583,9.06,80.82674511245939,57.17770868213346,73.08558558558558,90.37837837837839,50.0,72.98930008661361,0.9121621621621622,0.6081081081081081,0.7702702702702703,0.9662162162162162,A-,B-,B,A,hcahealthcareinc
MU,Micron Technology Inc,Information Technology,Semiconductors,417.35,39.0748,10.9979,21.242,8.64518988967466,205.92,45.43,22.43,0.3245,17.740000000000002,0.9031627576403697,299.9138,205.92,35.66750000000003,168.43736,0.9031627576403697,22.43,0.3245,17.740000000000002,40.66455696202532,93.52059166869077,80.73899371069182,92.8386749259359,50.0,72.62274098710462,0.40625,0.99375,0.83125,0.9875,C,A+,B+,A+,microntechnologyinc
GEF,Greif Inc,Materials,"Metal, Glass & Plastic Containers",74.39,3.6881,0.8799,6.617,1.2122565179768892,211.66,-17.63,39.51,0.1075,22.41,0.9048772051193359,22.4124,211.66,-15.945999999999998,22.4124,0.9048772051193359,31.546,0.1075,16.674,87.92270531400966,51.17654808959157,83.09178743961353,71.80289855072463,50.0,72.34951251646905,0.9420289855072463,0.4927536231884058,0.8840579710144928,0.7101449275362319,A,C,B+,B,greifinc
INVA,Innoviva Inc,Health Care,Pharmaceuticals,23.64,13.88,4.5494,8.3368,2.1433622862531054,102.67,10.14,16.63,0.4321,10.92,0.9506008010680906,31.1148,102.67,10.14,31.1148,0.9465202678638815,16.63,0.4168250000000001,10.92,72.27737942023657,74.45557282946663,76.23873873873873,76.44594594594594,50.0,72.30933329482633,0.831081081081081,0.8648648648648649,0.7972972972972973,0.777027027027027,B+,B+,B,B,innovivainc
NFG,National Fuel Gas Co,Utilities,Gas Utilities,87.88,12.6934,1.9844,7.171,2.566566297608374,-2.57,112.85,21.09,0.2394,11.05,0.7417355371900826,19.7112,-2.57,24.80399999999997,19.7112,0.7417355371900826,21.09,0.2394,10.149999999999997,91.22807017543859,64.67955603293949,84.79532163742691,50.80200501253133,50.0,72.10216016231054,0.9824561403508771,0.7368421052631579,0.9210526315789473,0.49122807017543857,A+,B,A-,C,nationalfuelgasco
HALO,Halozyme Therapeutics Inc,Health Care,Biotechnology,72.04,14.1117,6.7614,11.7441,24.382319095647468,57.4,31.19,141.55,0.5932999999999999,30.869999999999997,0.7067972350230417,24.7014,57.4,31.19,24.7014,0.7067972350230417,101.9695,0.4168250000000001,30.614500000000003,62.79800208371637,76.7583512716256,97.63513513513514,58.18693693693693,50.0,72.09734194642539,0.6824324324324325,0.8783783783783784,1.0,0.5608108108108109,B-,B+,A+,C+,halozymetherapeuticsinc
WDC,Western Digital Corp,Information Technology,"Technology Hardware, Storage & Peripherals",284.67,28.8535,10.2845,33.4537,17.830433312037282,580.16,12.51,62.71,0.2832,33.43,0.9102362081460875,426.9022,223.36599999999984,12.51,168.43736,0.9102362081460875,62.71,0.2832,33.43,39.757383966244724,79.59676542169166,88.50366876310272,94.91270187690965,50.0,71.96715664205712,0.39375,0.9,0.93125,0.99375,C-,B+,A,A+,westerndigitalcorp
AL,Air Lease Corp,Industrials,Passenger Airlines,64.79,6.6693,2.407,7.6131,0.8567193427631085,153.5,10.32,13.23,0.7495,3.85,0.9988709070380133,28.1701,120.18499999999965,10.32,28.1701,0.9875917883152762,13.23,0.3131049999999997,3.85,80.6458451996709,87.4275208203876,54.130434782608695,78.75909206968569,50.0,71.93139257358456,0.8826086956521739,0.9478260869565217,0.5608695652173913,0.8739130434782608,B+,A,C+,B+,airleasecorp
MLI,Mueller Industries Inc,Industrials,Industrial Machinery & Supplies & Components,119.1,17.0614,3.1243,11.4431,4.118955148002255,29.42,10.87,25.8,0.22820000000000001,25.8,0.7213250517598343,45.938,29.42,10.87,45.938,0.7213250517598343,25.8,0.22820000000000001,25.8,68.66780583507374,82.45645479258883,85.94202898550725,57.899103146228676,50.0,71.72357029290875,0.7913043478260869,0.9130434782608695,0.9347826086956522,0.5565217391304348,B,A-,A,C+,muellerindustriesinc
