Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
LNC,Lincoln National Corp,Financials,Multi-line Insurance,41.64,3.7132,0.3989,1.0666,0.8579817647967857,507.17,37.15,23.14,0.1402,14.05,0.7307692307692308,17.8935,91.74199999999982,37.15,17.8935,0.7307692307692308,23.14,0.1402,14.05,96.84684684684686,85.39851684748463,83.78378378378379,70.01414687689197,50.0,81.24019040253299,0.9954954954954955,0.9594594594594594,0.8378378378378378,0.7432432432432432,A+,A,B+,B,lincolnnationalcorp
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,84.18,3.496,1.6089,2.833,4.58736594297672,336.55,5.91,107.19000000000001,0.20679999999999998,39.14,0.8136686009026438,9.7523,171.16299999999973,5.91,9.7523,0.8136686009026438,107.19000000000001,0.20679999999999998,39.14,79.45623101681853,81.78521091311788,89.89074754068633,72.19883040935673,50.0,78.13355290387113,0.8953488372093024,0.8837209302325582,0.9825581395348837,0.7209302325581395,B+,B+,A+,B,boydgamingcorp
NFG,National Fuel Gas Co,Utilities,Gas Utilities,84.0,15.4674,1.9614,8.2721,2.4532495334445086,601.83,110.24,17.9,0.1989,9.02,0.6211667913238594,22.6994,128.65399999999997,23.21799999999997,22.6994,0.6211667913238594,17.9,0.1989,9.02,87.57062146892656,96.23480924645801,75.70621468926554,62.09234365867913,50.0,77.48463962057546,0.9661016949152542,1.0,0.8983050847457628,0.5932203389830508,A,A+,B+,C+,nationalfuelgasco
NEM,Newmont Corporation,Materials,Gold,126.93,19.2729,6.4416,11.2779,4.779800794562332,26.06,26.59,22.720000000000002,0.4537,18.34,0.9153264458408777,205.1936,26.06,26.5225,143.61294999999984,0.9153264458408777,22.720000000000002,0.3914199999999996,16.855500000000003,49.52380952380952,87.28354978354977,95.71428571428571,91.81818181818181,50.0,77.12987012987013,0.4928571428571429,0.9857142857142858,1.0,0.9857142857142858,C,A+,A+,A+,newmontcorporation
MLI,Mueller Industries Inc,Industrials,Industrial Machinery & Supplies & Components,137.38,20.182,3.6522,13.5546,5.635131587582857,30.06,15.71,26.229999999999997,0.2303,26.22,0.9963276836158194,72.7833,30.06,15.71,72.7833,0.9895495495495494,26.229999999999997,0.2303,26.22,59.02053224102841,85.8083602366961,85.8187134502924,93.7559975623322,50.0,77.12268298263587,0.6447368421052632,0.9385964912280702,0.9342105263157895,0.9912280701754386,B-,A,A,A+,muellerindustriesinc
CALM,Cal-Maine Foods Inc,Consumer Staples,Packaged Foods & Meats,82.5,3.4547,0.9455,2.328,1.562414185584504,84.41,36.6,44.65,0.3428,44.65,0.19419970631424371,-26.5884,80.75599999999994,16.457,-26.5884,0.19419970631424371,44.65,0.30996500000000016,34.863000000000014,85.18518518518519,98.35969754178625,95.37037037037037,34.2828547512465,50.0,76.66739934749543,0.9583333333333334,1.0,0.9861111111111112,0.3472222222222222,A,A+,A+,C-,calmainefoodsinc
JOE,St Joe Co,Real Estate,Real Estate Development,66.91,36.1552,7.7396,23.2639,5.388276411895922,53.54,26.89,14.180000000000001,0.2712,7.8,0.980911827325453,38.0157,53.54,25.66,36.11006,0.9802712575259971,14.180000000000001,0.22571999999999995,7.8,40.0,100.0,86.66666666666667,100.0,50.0,76.66666666666667,0.6,1.0,1.0,1.0,C+,A+,A+,A+,stjoeco
CMA,Comerica Inc,Financials,Regional Banks,92.86,9.329,1.50672,10.2503,1.5420126203918965,85.54,76.29956,17.49,0.4015666,11.99,0.8722947943068825,42.227,85.54,76.29956,42.227,0.8722947943068825,17.49,0.4015666,11.99,71.62162162162163,90.9320535082642,75.22522522522522,82.47172792541825,50.0,76.39246799844821,0.8423423423423423,0.9774774774774775,0.7522522522522522,0.8558558558558559,B+,A+,B,B+,comericainc
EIX,Edison International,Utilities,Electric Utilities,62.17,7.4916,1.3198,7.2354,1.5369136144292381,105.18,4.41,19.3,0.2837,5.86,0.9340232858990947,11.4158,105.18,4.41,11.4158,0.9340232858990947,19.3,0.2837,5.86,96.61016949152543,62.602992117004746,89.26553672316383,61.62050434063663,50.0,76.31362584520059,1.0,0.6949152542372882,0.9491525423728814,0.576271186440678,A+,B-,A,C+,edisoninternational
CCK,Crown Holdings Inc,Materials,Paper & Plastic Packaging Products & Materials,104.33,12.5291,0.9762,8.6912,4.48601908267295,894.61,3.27,33.32,0.1259,10.26,0.8462686567164177,18.7728,142.4389999999997,3.27,18.7728,0.8462686567164177,29.272499999999997,0.1259,10.26,81.42857142857143,79.85347985347985,79.28571428571428,75.16483516483515,50.0,76.18223443223444,0.9142857142857143,0.8428571428571429,0.8428571428571429,0.7428571428571429,A-,B+,B+,B,crownholdingsinc
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,94.03,10.5619,2.1622,5.5594,3.204435705108763,31.4,12.59,28.18,0.3153,17.53,0.7192131500943142,1.6321,31.4,12.59,1.6321,0.7192131500943142,28.18,0.3153,16.855500000000003,73.80952380952381,84.76190476190476,95.0,56.00000000000001,50.0,75.35476190476192,0.8285714285714286,0.9285714285714286,0.9857142857142858,0.5285714285714286,B+,A-,A+,C+,cfindustriesholdingsinc
INCY,Incyte Corp,Health Care,Biotechnology,101.08,16.7503,4.1364,12.3247,5.6712599308766105,4124.71,18.09,29.830000000000002,0.30760000000000004,29.56,0.8091265111527327,37.1134,263.14549999999963,18.09,37.1134,0.8091265111527327,29.830000000000002,0.30760000000000004,29.56,65.97222222222221,80.24246201329534,87.26851851851852,79.17824074074073,50.0,75.19432573599241,0.7083333333333334,0.9097222222222222,0.8888888888888888,0.7986111111111112,B,A-,B+,B,incytecorp
UGI,UGI Corp,Utilities,Gas Utilities,40.6,12.9914,3.87,9.5985,1.822843006523623,150.04,0.22,14.09,0.48200000000000004,5.6899999999999995,0.9398862713241266,36.1959,128.65399999999997,0.22,36.1959,0.9398862713241266,14.09,0.38803000000000004,5.6899999999999995,68.92655367231639,58.113827364517626,90.3954802259887,93.4541203974284,50.0,75.14409802696548,0.7457627118644068,0.6101694915254238,0.9745762711864406,0.9830508474576272,B,B-,A+,A+,ugicorp
HALO,Halozyme Therapeutics Inc,Health Care,Biotechnology,73.34,14.1336,6.7719,11.7602,24.822310972720505,57.4,31.19,141.55,0.5932999999999999,30.869999999999997,0.8075000000000001,31.3631,57.4,31.19,31.3631,0.8075000000000001,96.1,0.39587999999999995,30.869999999999997,62.26851851851851,76.0105056980057,96.52777777777777,74.6875,50.0,74.8386752136752,0.6736111111111112,0.8611111111111112,0.9965277777777778,0.7430555555555556,B-,B+,A+,B,halozymetherapeuticsinc
IDCC,InterDigital Inc,Information Technology,Communications Equipment,330.93,16.9129,9.0481,12.3359,9.914614416681646,58.32,28.75,49.919999999999995,0.6199,33.85,0.6533531409168081,83.7071,58.32,28.75,83.7071,0.6533531409168081,49.919999999999995,0.4283599999999999,33.85,63.688951005512855,87.58153206856036,92.30195473251028,65.58962264150944,50.0,74.63195737651974,0.6851851851851852,0.9444444444444444,0.9629629629629629,0.6666666666666666,B-,A,A,B-,interdigitalinc
PAHC,Phibro Animal Health Corp,Health Care,Pharmaceuticals,39.89,23.1908,1.1236,11.5938,5.659761634506243,287.4,33.71,24.43,0.10289999999999999,6.69,0.7842035690680766,82.1461,263.14549999999963,33.71,68.53169499999998,0.7842035690680766,24.43,0.10289999999999999,6.69,75.23148148148148,92.99607269808507,56.25,84.11549707602339,50.0,73.29268432519207,0.84375,0.9861111111111112,0.5347222222222222,0.875,B+,A+,C+,B+,phibroanimalhealthcorp
MU,Micron Technology Inc,Information Technology,Semiconductors,435.79,40.9094,11.5142,22.235,9.027164974293326,205.92,45.43,22.43,0.3245,17.740000000000002,0.9767205156979931,389.5967,205.92,34.338999999999956,158.17011999999966,0.9767205156979931,22.43,0.3245,17.740000000000002,38.8267722649274,93.48246128708425,81.09825102880659,96.36994414459957,50.0,72.95173690977026,0.4074074074074074,0.9938271604938271,0.8518518518518519,1.0,C,A+,B+,A+,microntechnologyinc
UFCS,United Fire Group Inc,Financials,Property & Casualty Insurance,35.63,8.0914,0.6651,5.0722,1.1569947362097464,117.07,12.12,13.309999999999999,0.1107,11.59,0.8350851757883292,37.6035,91.74199999999982,12.12,37.6035,0.8350851757883292,13.309999999999999,0.1107,11.59,84.90990990990991,77.0829696596627,55.4054054054054,87.17098481804365,50.0,72.9296197243701,0.9459459459459459,0.8828828828828829,0.5540540540540541,0.9144144144144144,A,B+,C+,A-,unitedfiregroupinc
HCA,HCA Healthcare Inc,Health Care,Health Care Facilities,482.53,16.2309,1.4565,10.0201,286.33396629480177,29.09,7.08,695.73,0.1583,9.06,0.8063902330159459,47.2834,29.09,7.08,47.2834,0.8063902330159459,96.1,0.1583,9.06,80.78703703703704,55.71983273596177,73.72685185185185,89.92831541218638,50.0,72.75810185185185,0.9166666666666666,0.5902777777777778,0.7708333333333334,0.9305555555555556,A-,C+,B,A,hcahealthcareinc
BHF,Brighthouse Financial Inc,Financials,Life & Health Insurance,64.2,3.7965,0.5844,0.1681,0.7590213590029156,,27.71,17.4,0.20850000000000002,11.1,0.9122011541632319,3.5484,,27.71,3.5484,0.9122011541632319,17.4,0.20850000000000002,11.1,98.1981981981982,59.178082191780824,74.32432432432432,62.44871115459351,50.0,72.4559892999055,1.0,0.6756756756756757,0.7432432432432432,0.6396396396396397,A+,B-,B,B-,brighthousefinancialinc
GHC,Graham Holdings Co,Consumer Discretionary,Education Services,1156.46,6.8284,1.0193,4.856,1.1770125218515632,110.3,4.13,16.869999999999997,0.1833,14.14,0.8043876732729982,25.7309,110.3,4.13,25.7309,0.8043876732729982,16.869999999999997,0.1833,14.14,82.35640781540415,69.28252625927044,64.56208350333196,83.1512459011439,50.0,72.2163772617669,0.9127906976744186,0.7325581395348837,0.6395348837209303,0.8372093023255814,A-,B,B-,B+,grahamholdingsco
APA,APA Corp (US),Energy,Oil & Gas Exploration & Production,26.26,6.172,0.966,2.4421,1.8173010380622838,-40.82,4.88,26.72,0.3404,14.030000000000001,0.896717600452745,13.2873,-40.82,4.88,13.2873,0.896717600452745,26.72,0.3404,14.030000000000001,89.94708994708994,35.69224159685334,89.94708994708994,74.03880070546737,50.0,71.91975343400912,0.9682539682539683,0.2857142857142857,0.9841269841269841,0.7619047619047619,A,D+,A+,B,apacorpus
VTOL,Bristow Group Inc,Energy,Oil & Gas Equipment & Services,44.93,9.122,0.8859,6.894,1.442463585258812,157.73,4.78,14.82,0.1081,8.61,0.9635391346621293,31.3743,157.73,4.78,31.3743,0.9635391346621293,14.82,0.1081,8.61,78.83597883597884,75.9168300088397,58.201058201058196,86.22222222222223,50.0,71.68706970547164,0.9047619047619048,0.8571428571428571,0.5873015873015873,0.9206349206349206,A-,B+,C+,A-,bristowgroupinc
OII,Oceaneering International Inc,Energy,Oil & Gas Equipment & Services,30.4,13.0881,1.0743,7.2242,4.284284848570261,72.35,8.71,28.689999999999998,0.1121,17.96,0.9349186483103878,20.3008,72.35,8.71,20.3008,0.9349186483103878,28.222999999999995,0.1121,15.050999999999998,71.95767195767196,74.78803950958914,76.71957671957672,72.1360544217687,50.0,71.55413095558374,0.8571428571428571,0.8253968253968254,0.8412698412698413,0.6984126984126984,B+,B+,B+,B-,oceaneeringinternationalinc
PPC,Pilgrims Pride Corp,Consumer Staples,Packaged Foods & Meats,43.43,8.47,0.5678,5.9849,2.42916111999821,24.52,1.76,33.58,0.0935,18.05,0.35939009084249773,-7.379,24.52,1.76,-7.379,0.35939009084249773,33.58,0.0935,18.05,88.8888888888889,66.54442854737468,71.75925925925925,64.95957658093263,50.0,71.4628380626985,0.9861111111111112,0.7777777777777778,0.7777777777777778,0.625,A+,B,B,B-,pilgrimspridecorp
AL,Air Lease Corp,Industrials,Passenger Airlines,64.51,7.055,2.4753,7.9553,0.9538398300210404,89.58,6.24,12.770000000000001,0.7487999999999999,3.63,0.9992389649923898,39.9653,89.58,6.24,39.9653,0.9895495495495494,12.770000000000001,0.3077949999999999,3.63,78.49911121415875,80.69036246159138,52.26608187134503,87.60432906662828,50.0,71.35023657701987,0.8640350877192983,0.9122807017543859,0.5328947368421053,0.9210526315789473,B+,A-,C+,A-,airleasecorp
SOLV,Solventum Corp,Health Care,Health Care Technology,76.52,8.7145,1.5796,6.4663,4.468242892095321,108.62,2.28,41.02,0.2511,13.930000000000001,0.575272727272727,2.7114,108.62,2.28,2.7114,0.575272727272727,41.02,0.2511,13.930000000000001,88.42592592592592,56.42901234567901,82.6388888888889,61.0,50.0,71.25200617283951,0.9444444444444444,0.6041666666666666,0.84375,0.625,A,B-,B+,B-,solventumcorp
LRCX,Lam Research Corp,Information Technology,Semiconductor Materials & Equipment,248.17,48.2073,14.5683,40.2959,31.928005351996703,48.27,26.85,62.59,0.33759999999999996,43.11,0.9835440292956164,230.2329,48.27,26.85,158.17011999999966,0.9835440292956164,62.59,0.33759999999999996,42.15049999999999,29.245283018867923,85.40858582479004,92.02803497942386,94.01782782451436,50.0,71.20361222943383,0.25925925925925924,0.9197530864197531,0.9567901234567902,0.9876543209876543,D+,A-,A,A+,lamresearchcorp
ENVA,Enova International Inc,Financials,Consumer Finance,165.1,13.4205,2.2612,10.6636,3.5598928797829994,74.38,20.81,23.919999999999998,0.40590000000000004,5.779999999999999,0.959898289516427,47.3318,74.38,20.81,45.8947,0.959898289516427,23.919999999999998,0.40590000000000004,5.779999999999999,40.54054054054053,77.9239867878652,85.13513513513513,95.61516550487138,50.0,71.12674937746624,0.34234234234234234,0.9054054054054054,0.8513513513513513,0.9864864864864865,C-,A-,B+,A+,enovainternationalinc
JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,227.29,20.4409,5.8168,15.3284,7.65239817115461,90.56,6.05,32.690000000000005,0.34590000000000004,20.39,0.9693785310734463,50.3738,90.56,6.05,50.3738,0.9361478720742764,32.690000000000005,0.34590000000000004,20.39,54.166666666666664,62.07860337117303,87.73148148148147,91.0672514619883,50.0,71.1037080036693,0.5694444444444444,0.6944444444444444,0.9027777777777778,0.9444444444444444,C+,B-,A-,A,johnsonjohnson
MPWR,Monolithic Power Systems Inc,Information Technology,Semiconductors,1183.15,28.8359,20.5371,71.6652,17.986634113415448,341.32,30.48,56.64,0.2601,56.64,0.9974537316233133,91.2131,227.33899999999997,30.48,91.2131,0.9856178106281454,56.64,0.2601,42.15049999999999,28.511530398322847,90.74605827944163,89.14223251028807,90.99682313117347,50.0,70.76201700927575,0.2345679012345679,0.9691358024691358,0.9259259259259259,0.9691358024691358,D+,A,A-,A,monolithicpowersystemsinc
GILD,Gilead Sciences Inc,Health Care,Biotechnology,139.55,21.3455,5.9515,15.0721,8.995333127062707,7633.29,2.78,40.739999999999995,0.36060000000000003,20.76,0.9553165080678527,45.9881,263.14549999999963,2.78,45.9881,0.9361478720742764,40.739999999999995,0.36060000000000003,20.76,53.47222222222222,57.78875830959164,90.27777777777779,90.32407407407405,50.0,70.56006647673314,0.5625,0.6319444444444444,0.9444444444444444,0.9375,C+,B-,A,A,gileadsciencesinc
DVN,Devon Energy Corp,Energy,Oil & Gas Exploration & Production,39.94,9.2815,1.4445,4.2191,1.7936615575305492,-21.16,11.4,18.29,0.2341,11.469999999999999,0.9111543450064848,13.8865,-21.16,11.4,13.8865,0.9111543450064848,18.29,0.2341,11.469999999999999,77.77777777777777,53.10833873834794,78.83597883597882,78.70194003527337,50.0,70.51549490816342,0.873015873015873,0.5714285714285714,0.873015873015873,0.8412698412698413,B+,C+,B+,B+,devonenergycorp
DELL,Dell Technologies Inc,Information Technology,"Technology Hardware, Storage & Peripherals",118.49,14.7293,0.7544,10.1423,30.91715590345727,26.37,10.79,130.7,0.073,13.700000000000001,0.5130357931948739,14.9273,26.37,10.79,14.9273,0.5130357931948739,110.93749999999996,0.073,13.700000000000001,92.96529233636151,65.78288064137121,69.83796296296296,57.23505098803298,50.0,70.30440015071196,0.9629629629629629,0.7160493827160493,0.7222222222222222,0.5555555555555556,A,B,B,C+,delltechnologiesinc
APP,Applovin Corp,Information Technology,Application Software,569.24,67.9611,34.8472,57.8541,177.60998439937597,148.76,40.81,262.94,0.5992000000000001,61.050000000000004,0.6764506246445672,55.3857,148.76,34.338999999999956,55.3857,0.6764506246445672,110.93749999999996,0.4283599999999999,42.15049999999999,18.033232393819393,94.26681636863196,97.71862139917694,87.23512167679723,50.0,70.23835105733492,0.09259259259259259,1.0,0.9969135802469136,0.9259259259259259,D-,A+,A+,A-,applovincorp
COR,Cencora Inc,Health Care,Health Care Distributors,352.1,44.0703,0.2132,19.9384,45.28151444224389,5.95,9.31,131.5,0.81,16.97,0.8180647929628835,37.5713,5.95,9.31,37.5713,0.8180647929628835,96.1,0.39587999999999995,16.97,61.34259259259259,49.71064814814815,92.82407407407408,83.33333333333334,50.0,70.15046296296296,0.6527777777777778,0.4861111111111111,0.9791666666666666,0.8611111111111112,B-,C,A+,B+,cencorainc
ESE,ESCO Technologies Inc,Industrials,Industrial Machinery & Supplies & Components,229.96,19.8851,5.1225,25.8717,3.854767332707523,192.64,13.13,22.24,0.1561,18.82,0.9996055615816981,75.5286,171.82999999999998,13.13,75.5286,0.9895495495495494,22.24,0.1561,18.82,36.134296828709076,93.80788569436532,73.24561403508773,94.91292686109728,50.0,70.08914022704172,0.3157894736842105,0.9868421052631579,0.7850877192982456,1.0,C-,A+,B,A+,escotechnologiesinc
MEDP,Medpace Holdings Inc,Health Care,Life Sciences Tools & Services,593.07,38.5806,7.0836,30.9244,21.95474081285885,25.17,13.88,91.88,0.215,91.88,0.9053872680410333,72.8966,25.17,13.88,68.53169499999998,0.9053872680410333,91.88,0.215,31.524499999999996,31.018518518518523,77.8759820426487,88.77314814814815,96.38888888888889,50.0,69.80089085297419,0.2361111111111111,0.8888888888888888,0.9166666666666666,1.0,D+,B+,A-,A+,medpaceholdingsinc
GRBK,Green Brick Partners Inc,Consumer Discretionary,Homebuilding,70.05,8.9504,1.4345,6.8848,1.9177174645064854,-1.05,6.62,19.79,0.2079,16.48,0.711988304093567,16.0152,-1.05,6.62,16.0152,0.711988304093567,19.79,0.2079,16.48,73.62301101591187,66.20753787216455,72.14968946915091,75.15364298138246,50.0,69.7154112919751,0.813953488372093,0.7034883720930233,0.7558139534883721,0.7616279069767442,B+,B,B,B,greenbrickpartnersinc
URBN,Urban Outfitters Inc,Consumer Discretionary,Apparel Retail,69.97,12.7103,1.0358,8.105,2.6125561006937446,51.49,11.09,19.2,0.09539999999999998,19.2,0.6613283089967028,27.5196,51.49,11.09,27.5196,0.6613283089967028,19.2,0.09539999999999998,19.2,69.53397706151685,89.01087284808216,63.64182419873975,68.09465524275805,50.0,69.7150559332322,0.7616279069767442,0.9593023255813954,0.627906976744186,0.6802325581395349,B,A,B-,B-,urbanoutfittersinc
KLAC,KLA Corp,Information Technology,Semiconductor Materials & Equipment,1684.71,52.2461,17.6743,40.5095,47.39960667028672,45.48,22.11,98.15,0.3986,41.54,0.9924344582406613,136.2947,45.48,22.11,136.2947,0.9856178106281454,98.15,0.3986,41.54,27.389548878018484,81.22798799824326,93.3641975308642,91.11495474289251,50.0,69.65702515044782,0.2037037037037037,0.9012345679012346,0.9691358024691358,0.9753086419753086,D+,A-,A,A+,klacorp
AZZ,AZZ Inc,Industrials,Heavy Electrical Equipment,124.97,11.5634,2.2996,12.6764,3.5755567763052483,137.07,1.53,26.340000000000003,0.1533,17.27,0.948929448929449,45.0609,137.07,1.53,45.0609,0.948929448929449,26.340000000000003,0.1533,17.27,72.0386686245717,63.69421083077471,74.70760233918129,75.94622318712278,50.0,69.61465454451775,0.8114035087719298,0.6622807017543859,0.8070175438596491,0.7894736842105263,B+,B-,B+,B,azzinc
NLY,Annaly Capital Management Inc,Financials,Mortgage REITs,24.0,11.0732,2.5858,78.3093,1.1008265372583914,968.85,33.31,11.1,0.237,1.38,0.934384858044164,21.4575,91.74199999999982,33.31,21.4575,0.934384858044164,11.1,0.237,1.38,80.85585585585585,81.10457380641469,42.11711711711711,87.12037829684888,50.0,69.38823366389596,0.918918918918919,0.9279279279279279,0.42117117117117114,0.9054054054054054,A-,A-,C,A-,annalycapitalmanagementinc
TILE,Interface Inc,Industrials,Office Services & Supplies,31.58,16.2501,1.3435,10.1507,3.7641842280919233,14.02,5.11,20.65,0.1153,13.16,0.9617706237424547,29.3732,14.02,5.11,29.3732,0.9617706237424547,20.65,0.1153,13.16,81.2672282762707,63.4108912651497,61.40350877192983,80.1678883756324,50.0,69.38344019020656,0.881578947368421,0.6491228070175439,0.6359649122807017,0.868421052631579,B+,B-,B-,B+,interfaceinc
MCK,McKesson Corp,Health Care,Health Care Distributors,822.3,25.2451,0.263,18.6383,26.1611537250136,66.52,17.23,39.43,0.013600000000000001,16.23,0.7745716307256896,36.3275,66.52,17.23,36.3275,0.7745716307256896,39.43,0.013600000000000001,16.23,70.1388888888889,82.54243827160494,60.0,75.0,50.0,69.04320987654322,0.7847222222222222,0.9444444444444444,0.5972222222222222,0.75,B,A,C+,B,mckessoncorp
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,47.86,7.4861,0.6606,12.2186,2.0702124714513115,117.0,8.24,22.3,0.0623,6.97,0.8050699300699298,-0.6642,117.0,8.24,-0.6642,0.8050699300699298,22.3,0.0623,6.97,80.47619047619047,86.99633699633699,59.047619047619044,58.68131868131868,50.0,69.0164835164835,0.9,0.9714285714285714,0.6,0.5571428571428572,B+,A+,C+,C+,sonocoproductsco
AWI,Armstrong World Industries Inc,Industrials,Building Products,184.12,25.8373,4.9311,19.0905,10.59378596087457,23.18,15.1,37.269999999999996,0.263,22.770000000000003,0.7376663186389169,24.9203,23.18,15.1,24.9203,0.7376663186389169,37.269999999999996,0.263,22.770000000000003,37.63106370919958,91.05555505812032,90.35087719298247,68.99029027387422,50.0,69.00465429194442,0.32894736842105265,0.9736842105263158,0.9736842105263158,0.706140350877193,C-,A+,A+,B,armstrongworldindustriesinc
FHI,Federated Hermes Inc,Financials,Asset Management & Custody Banks,53.03,10.7941,2.35,7.7604,3.959235478572495,17.4,9.37,34.07,0.28350000000000003,25.979999999999997,0.8954183266932271,34.3552,17.4,9.37,34.3552,0.8954183266932271,34.07,0.28350000000000003,25.7805,51.351351351351354,55.46937602393947,94.14414414414415,82.50752488782585,50.0,68.96925405622694,0.46846846846846846,0.581081081081081,0.9414414414414415,0.8603603603603603,C,C+,A,B+,federatedhermesinc
CPRX,Catalyst Pharmaceuticals Inc,Health Care,Biotechnology,24.58,13.8089,5.1976,7.1684,4.083395630866351,45.99,25.56,26.39,0.44780000000000003,26.39,0.7343957503320052,2.5876,45.99,25.56,2.5876,0.7343957503320052,26.39,0.39587999999999995,26.39,71.2962962962963,68.68916191832858,89.93055555555554,49.60648148148148,50.0,68.96584164292497,0.8055555555555556,0.7708333333333334,0.9375,0.4861111111111111,B+,B,A,C,catalystpharmaceuticalsinc
SBH,Sally Beauty Holdings Inc,Consumer Discretionary,Specialty Stores,15.12,7.6329,0.4039,5.1834,1.8633310740033273,31.4,-0.42,26.889999999999997,0.0883,12.030000000000001,0.7302504816955682,37.0807,31.4,-0.42,37.0807,0.7302504816955682,26.889999999999997,0.0883,12.030000000000001,90.88127294981639,60.03831439877952,57.41194070447437,74.3646235445501,50.0,68.95389100223862,0.9767441860465116,0.6453488372093024,0.5523255813953488,0.75,A+,B-,C+,B,sallybeautyholdingsinc
HRMY,Harmony Biosciences Holdings Inc,Health Care,Biotechnology,36.86,11.4339,2.5704,6.6026,3.1955473870374864,50.65,21.13,24.86,0.2732,20.16,0.7387622149837134,-4.1124,50.65,21.13,-4.1124,0.7387622149837134,24.86,0.2732,20.16,80.55555555555556,68.87761158594492,82.6388888888889,46.31944444444444,50.0,68.83802231718899,0.9097222222222222,0.7777777777777778,0.84375,0.4305555555555556,A-,B,B+,C,harmonybiosciencesholdingsinc
YOU,Clear Secure Inc,Information Technology,Application Software,32.92,26.2888,5.5136,46.0757,22.846831841210356,34.82,17.83,124.24,0.1869,124.24,0.5455868089233754,39.0943,34.82,17.83,39.0943,0.5455868089233754,110.93749999999996,0.1869,42.15049999999999,45.65960090069105,69.51826090131537,87.84207818930042,82.66506687059672,50.0,68.8120853268803,0.4876543209876543,0.7777777777777778,0.9135802469135802,0.8950617283950617,C,B,A-,B+,clearsecureinc
ALL,Allstate Corp,Financials,Property & Casualty Insurance,198.39,6.1675,0.773,5.1892,2.4518867131691735,96.59,7.07,35.27,0.15990000000000001,26.31,0.561292457489239,3.9725,91.74199999999982,7.07,3.9725,0.561292457489239,35.2545,0.15990000000000001,25.7805,64.63963963963964,66.89597248636414,97.52252252252252,48.285085343908875,50.0,68.57675210659514,0.6846846846846847,0.7927927927927928,0.9752252252252253,0.45045045045045046,B-,B,A+,C,allstatecorp
ADEA,Adeia Inc,Information Technology,IT Consulting & Other Services,18.11,27.0224,5.2202,12.7178,4.935277285733751,74.62,10.53,18.32,0.3257,8.57,0.7720739219712527,38.6677,74.62,10.53,38.6677,0.7720739219712527,18.32,0.3257,8.57,62.850376582032766,75.06734085553319,68.59310699588478,78.3825131684738,50.0,68.5508416992808,0.6790123456790124,0.8580246913580247,0.7037037037037037,0.8271604938271605,B-,B+,B,B+,adeiainc
EXPD,Expeditors International of Washington Inc,Industrials,Air Freight & Logistics,161.5,25.7294,1.948,17.6317,10.025825035385266,19.8,12.54,37.64,0.0987,37.64,0.953444774254023,41.2948,19.8,12.54,41.2948,0.953444774254023,37.64,0.0987,30.48899999999995,53.57639693948528,76.95523802351997,77.26608187134504,76.91441035285226,50.0,68.48454937798203,0.5657894736842105,0.8859649122807017,0.8377192982456141,0.8070175438596491,C+,B+,B+,B+,expeditorsinternationalofwashingtoninc
KRYS,Krystal Biotech Inc,Health Care,Biotechnology,279.34,40.7228,21.7067,47.2257,8.499024866660784,277.03,54.51,19.36,0.424,19.36,0.9039150017323014,78.7204,263.14549999999963,54.51,68.53169499999998,0.9039150017323014,19.36,0.39587999999999995,19.36,20.60185185185185,91.75866571699905,83.44907407407406,95.31828703703702,50.0,68.42812203228868,0.125,0.9791666666666666,0.8680555555555556,0.9722222222222222,D,A+,B+,A+,krystalbiotechinc
PRIM,Primoris Services Corp,Industrials,Construction & Engineering,152.47,28.9988,1.0775,15.7981,5.813164356194049,67.84,21.45,18.42,0.0565,13.11,0.9743613912715618,104.4108,67.84,21.09999999999999,101.56839999999998,0.9743613912715618,18.42,0.0565,13.11,60.461911018368234,86.91650027063635,48.75730994152047,93.68554155825197,50.0,68.42521360574985,0.6578947368421053,0.9517543859649122,0.4780701754385965,0.9868421052631579,B-,A,C,A+,primorisservicescorp
