Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
EIX,Edison International,Utilities,Electric Utilities,71.46,8.5683,1.5095,7.6373,1.7665730559291193,105.18,4.41,19.3,0.2837,5.86,1.0,31.1314,105.18,4.41,31.1314,1.0,19.3,0.2837,5.86,95.97701149425286,64.35158543962935,88.50574712643679,87.21614802354921,50.0,81.43423634780812,1.0,0.6724137931034483,0.9482758620689655,1.0,A+,B-,A,A+,edisoninternational
LNC,Lincoln National Corp,Financials,Multi-line Insurance,40.88,3.6754,0.3948,1.0376,0.8423221552567868,507.17,37.15,23.14,0.1402,14.05,0.6912681912681914,4.4696,103.99899999999997,37.15,4.4696,0.6912681912681914,23.14,0.1402,14.05,97.29729729729729,85.39425810684534,83.78378378378379,53.59075515938262,50.0,78.06727292351587,0.9954954954954955,0.9684684684684685,0.8378378378378378,0.5405405405405406,A+,A,B+,C+,lincolnnationalcorp
NEM,Newmont Corporation,Materials,Gold,125.8,19.1013,6.3843,11.1775,4.737248404285364,26.06,26.59,22.720000000000002,0.4537,18.34,0.9030432461292044,152.3392,26.06,26.5375,126.84175499999996,0.9030432461292044,22.720000000000002,0.4537,17.25,52.94117647058823,87.3237724842003,93.38235294117646,88.10160427807486,50.0,76.66595770539621,0.5661764705882353,0.9558823529411765,0.9852941176470589,0.9705882352941176,C+,A,A+,A+,newmontcorporation
PAHC,Phibro Animal Health Corp,Health Care,Pharmaceuticals,52.26,22.5928,1.4208,12.5535,7.414869466515323,373.82,32.39,30.81,0.1153,8.95,0.8993522670652714,108.3943,235.46999999999997,32.39,75.59272000000006,0.8993522670652714,30.81,0.1153,8.95,75.39988968560397,92.61151638364026,63.96396396396397,90.3581081081081,50.0,76.43488831074166,0.8513513513513513,0.9864864864864865,0.6655405405405406,0.9391891891891891,B+,A+,B-,A,phibroanimalhealthcorp
HALO,Halozyme Therapeutics Inc,Health Care,Biotechnology,79.44,15.1901,7.2781,12.5384,26.886888242063222,57.4,31.19,141.55,0.5932999999999999,30.869999999999997,0.9199308755760368,32.3696,57.4,31.19,32.3696,0.9199308755760368,99.75700000000002,0.4168250000000001,30.869999999999997,60.311331739903174,77.8443810626272,96.62162162162161,80.34502587694078,50.0,75.87111972829479,0.6486486486486487,0.8918918918918919,0.9932432432432432,0.831081081081081,B-,B+,A+,B+,halozymetherapeuticsinc
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,81.99,3.483,1.5689,2.7879,4.468022495422443,265.64,4.12,107.19000000000001,0.1825,39.14,0.7430689877498389,6.742,130.44649999999947,4.12,6.742,0.7430689877498389,107.19000000000001,0.1825,39.14,80.52087136424485,74.98084443035299,88.11853474504078,65.4100036509675,50.0,75.23802114358551,0.8975903614457831,0.8132530120481928,0.963855421686747,0.6445783132530121,B+,B+,A,B-,boydgamingcorp
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,94.66,10.6694,2.1842,5.6087,3.2259053902541264,31.4,12.59,28.18,0.3153,17.53,0.7361897062786309,15.9892,31.4,12.59,15.9892,0.7361897062786309,28.18,0.3153,17.25,72.54901960784314,87.33689839572193,93.87254901960785,52.51764705882353,50.0,74.57630124777184,0.8235294117647058,0.9705882352941176,1.0,0.4411764705882353,B+,A+,A+,C,cfindustriesholdingsinc
GEF,Greif Inc,Materials,"Metal, Glass & Plastic Containers",76.82,3.7662,0.8986,6.734,1.2518557025270145,211.66,-17.63,39.51,0.1075,22.41,1.0,27.4261,145.39799999999974,-16.156499999999998,27.4261,0.9778082292308002,30.34,0.1075,17.25,88.72549019607844,52.71301247771836,83.82352941176471,78.96470588235294,50.0,74.47279857397506,0.9558823529411765,0.5147058823529411,0.9117647058823529,0.8970588235294118,A,C+,A-,B+,greifinc
CALM,Cal-Maine Foods Inc,Consumer Staples,Packaged Foods & Meats,83.44,3.4388,0.9411,2.3162,1.5802162381232847,84.41,36.6,44.65,0.3428,44.65,0.211453744493392,-21.6109,71.6665,19.461999999999943,-21.6109,0.211453744493392,44.65,0.3428,27.10681599999996,85.38812785388127,98.37436462553072,93.83561643835617,24.717279287206015,50.0,74.42426485560671,0.9246575342465754,1.0,0.9863013698630136,0.1917808219178082,A-,A+,A+,D,calmainefoodsinc
BHF,Brighthouse Financial Inc,Financials,Life & Health Insurance,63.84,3.7752,0.5811,0.1524,0.7547651644664506,,27.71,17.4,0.20850000000000002,11.1,0.8973619126133555,9.5743,,27.71,9.5743,0.8973619126133555,17.4,0.20850000000000002,11.1,97.74774774774775,59.835763735454414,72.97297297297297,72.84491906882799,50.0,74.21631674103666,1.0,0.7117117117117117,0.7297297297297297,0.7882882882882883,A+,B,B,B,brighthousefinancialinc
