Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
LNC,Lincoln National Corp,Financials,Multi-line Insurance,40.71,3.7569,0.4036,1.1,0.8388193478596817,507.17,37.15,23.14,0.1402,14.05,0.6824324324324325,20.0531,96.42349999999999,37.15,20.0531,0.6824324324324325,23.14,0.1402,14.05,97.29729729729729,85.2165000566827,83.78378378378379,65.92734514303142,50.0,80.4990393102131,0.9954954954954955,0.9504504504504504,0.8378378378378378,0.6936936936936937,A+,A,B+,B-,lincolnnationalcorp
CCK,Crown Holdings Inc,Materials,Paper & Plastic Packaging Products & Materials,111.55,13.1419,1.024,8.9864,4.7964672545976,894.61,3.27,33.32,0.1259,10.26,0.9794850612694478,27.2966,218.67,3.27,27.2966,0.9794850612694478,32.50399999999999,0.1259,10.26,80.67632850241547,83.82601027528564,77.53623188405797,85.18518518518519,50.0,78.35537918871253,0.8985507246376812,0.8840579710144928,0.8333333333333334,0.9420289855072463,B+,B+,B+,A,crownholdingsinc
EIX,Edison International,Utilities,Electric Utilities,61.48,7.4433,1.3113,7.2174,1.5198560240487302,105.18,4.41,19.3,0.2837,5.86,0.889391979301423,17.2387,105.18,4.41,17.2387,0.889391979301423,19.3,0.2837,5.86,95.97701149425286,63.132073244507396,89.6551724137931,69.35239697224559,50.0,77.90494002036209,1.0,0.7068965517241379,0.9482758620689655,0.6896551724137931,A+,B,A,B-,edisoninternational
CALM,Cal-Maine Foods Inc,Consumer Staples,Packaged Foods & Meats,85.21,3.4677,0.949,2.3376,1.613737124286734,84.41,36.6,44.65,0.3428,44.65,0.24394273127753288,-20.1406,79.53799999999993,16.430999999999997,-20.1406,0.24394273127753288,44.65,0.32420999999999983,32.58332599999996,85.58558558558559,98.38861957471542,95.04504504504503,40.235977569523286,50.0,77.88257708650539,0.9594594594594594,1.0,0.9864864864864865,0.3918918918918919,A,A+,A+,C-,calmainefoodsinc
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,83.0,3.4583,1.5915,2.8083,4.523062167582178,336.55,5.91,107.19000000000001,0.20679999999999998,39.14,0.7756286266924567,8.0448,173.46200000000027,5.91,8.0448,0.7756286266924567,107.19000000000001,0.20679999999999998,39.14,79.95912936032697,81.2861811391223,89.6492728828058,66.526375819789,50.0,76.96461195256545,0.9047619047619048,0.8869047619047619,0.9821428571428571,0.6607142857142857,A-,B+,A+,B-,boydgamingcorp
HALO,Halozyme Therapeutics Inc,Health Care,Biotechnology,76.48,14.7023,7.0444,12.1792,25.88506058349692,57.4,31.19,141.55,0.5932999999999999,30.869999999999997,0.9056250000000001,35.892,57.4,31.19,35.892,0.9056250000000001,99.5284999999999,0.37588999999999956,30.280499999999975,61.288590604026844,75.9271978021978,97.66666666666667,83.13888888888889,50.0,76.55203165589072,0.66,0.8733333333333333,0.9966666666666667,0.8533333333333334,B-,B+,A+,B+,halozymetherapeuticsinc
NEM,Newmont Corporation,Materials,Gold,117.14,17.7864,5.9448,10.4081,4.411138935437104,26.06,26.59,22.720000000000002,0.4537,18.34,0.8105712760277629,171.6605,26.06,26.53,147.83905999999968,0.8105712760277629,22.720000000000002,0.4537,17.209999999999997,54.58937198067633,85.86250705815924,93.47826086956523,83.00395256916997,50.0,75.79020013802624,0.5797101449275363,0.9565217391304348,1.0,0.8985507246376812,C+,A,A+,B+,newmontcorporation
JOE,St Joe Co,Real Estate,Real Estate Development,65.24,36.5195,7.8176,23.4733,5.253790959678523,53.54,26.89,14.180000000000001,0.2712,7.8,0.9196094266206588,36.915,53.54,25.66,33.43935999999999,0.905656581544205,14.180000000000001,0.22571999999999995,7.8,33.333333333333336,100.0,86.66666666666667,100.0,50.0,75.0,0.6,1.0,1.0,1.0,C+,A+,A+,A+,stjoeco
INCY,Incyte Corp,Health Care,Biotechnology,100.92,16.6776,4.1185,12.2638,5.662282867274115,4124.71,18.09,29.830000000000002,0.30760000000000004,29.56,0.8064021794653499,36.8592,255.21149999999955,18.09,36.8592,0.8064021794653499,29.830000000000002,0.30760000000000004,29.56,66.61894108873975,80.43727106227107,88.44444444444446,74.38888888888889,50.0,74.73107837352805,0.7266666666666667,0.9133333333333333,0.9066666666666666,0.7666666666666667,B,A-,A-,B,incytecorp
IDCC,InterDigital Inc,Information Technology,Communications Equipment,323.91,17.0694,9.1319,12.4552,9.704296243034335,58.32,28.75,49.919999999999995,0.6199,33.85,0.6235568760611205,77.9823,58.32,28.75,77.9823,0.6235568760611205,49.919999999999995,0.4288,33.85,63.25182797389732,87.8795112297131,92.46324726226284,65.77051273804163,50.0,74.658773602591,0.6956521739130435,0.9565217391304348,0.9627329192546584,0.639751552795031,B-,A,A,B-,interdigitalinc
