Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key,Rev_Change,Rec_BuyRatio,Shrunk_Ratio,Analyst_Count,Streak_Days,Streak_Score,Rev_Change_Win,Rev_Pct,Rev_Grade,FundamentalPlusRev_Score,Consensus_Score,Sentiment_Score,Alpha_Score,Val_Fail,Mom_Fail,Min_Fund_Factor
NEM,Newmont Corporation,Materials,Gold,125.8,19.1013,6.3843,11.1775,4.737248404285364,26.06,26.59,22.720000000000002,0.4537,18.34,0.9030432461292044,163.4555,26.06,26.5375,113.37340999999999,0.9030432461292044,22.720000000000002,0.4537,17.25,52.94117647058823,87.3237724842003,93.38235294117646,88.10160427807486,62.121212121212125,76.66595770539621,0.5735294117647058,0.9558823529411765,0.9852941176470589,0.9705882352941176,C+,A,A+,A+,newmontcorporation,0.012771392081736943,0.8275862068965517,0.7867647058823529,29.0,33.75,50.7740863035089,0.012771392081736943,0.5833333333333334,C+,77.87807891751743,78.67647058823529,67.51551687434474,75.80556650888289,False,False,52.94117647058823
CPRX,Catalyst Pharmaceuticals Inc,Health Care,Biotechnology,24.33,13.7411,5.172,7.1228,4.041863942187889,45.99,25.56,26.39,0.44780000000000003,26.39,0.7011952191235059,4.6002,45.99,25.56,4.6002,0.7011952191235059,26.39,0.4168250000000001,26.39,72.28810443096157,70.17257721902502,89.97747747747746,48.54514088556642,50.42016806722689,69.30993909802805,0.8175675675675675,0.7837837837837838,0.9391891891891891,0.4527027027027027,B+,B,A,C,catalystpharmaceuticalsinc,0.0,0.9285714285714286,0.8289473684210527,14.0,90.0,84.89281911636292,0.0,0.5294117647058824,C+,69.35195590475074,82.89473684210526,83.69396975180832,72.22035867416226,False,False,48.54514088556642
HALO,Halozyme Therapeutics Inc,Health Care,Biotechnology,79.44,15.6877,7.5165,12.905,26.886888242063222,57.4,31.19,141.55,0.5932999999999999,30.869999999999997,0.9199308755760368,35.54,57.4,31.19,35.54,0.9199308755760368,99.75700000000002,0.4168250000000001,30.869999999999997,58.50340136054422,77.8443810626272,96.62162162162161,80.51753881541117,89.49579831932772,75.45363972114913,0.6216216216216216,0.8918918918918919,0.9932432432432432,0.831081081081081,B-,B+,A+,B+,halozymetherapeuticsinc,0.04583333333333328,0.7333333333333333,0.6875,15.0,0.0,0.0,0.04583333333333328,0.8823529411764706,B+,79.4032195530819,68.75,41.25,71.77257564246551,False,False,58.50340136054422
DAL,Delta Air Lines Inc,Industrials,Passenger Airlines,69.0,9.0024,0.7112,6.778,2.1709855645191736,43.65,2.79,27.63,0.0915,15.129999999999999,0.8225903252910814,7.7115,43.65,2.79,7.7115,0.8225903252910814,27.63,0.0915,15.129999999999999,93.44595112234735,63.19448755448602,64.55604075691411,43.01825184856434,66.20370370370371,65.74304585042543,0.9868995633187773,0.6506550218340611,0.6812227074235808,0.37554585152838427,A+,B-,B-,C-,deltaairlinesinc,0.013392857142857095,0.90625,0.8581081081081081,32.0,90.0,84.89281911636292,0.013392857142857095,0.6444444444444445,B-,67.36341622079581,85.8108108108108,85.44361413303164,70.97945580324298,False,False,43.01825184856434
COR,Cencora Inc,Health Care,Health Care Distributors,360.83,43.1896,0.2155,20.5518,46.40422850381954,18.29,7.45,101.42999999999999,0.82,17.07,0.8804977472645352,47.5606,18.29,7.45,47.5606,0.8804977472645352,99.75700000000002,0.4168250000000001,17.07,59.10553410553411,54.991524806838385,92.56756756756756,83.78378378378378,98.66310160427808,70.67333713639985,0.6351351351351351,0.5675675675675675,0.9695945945945946,0.8648648648648649,B-,C+,A,B+,cencorainc,0.13636363636363635,0.8636363636363636,0.8055555555555556,22.0,3.75,7.5729036695147744,0.1167305236270753,0.9852941176470589,A+,75.53964729682767,80.55555555555556,51.36249480113925,70.70421679768998,False,False,54.991524806838385
CCK,Crown Holdings Inc,Materials,Paper & Plastic Packaging Products & Materials,110.79,17.3163,1.0335,9.0759,4.190051888719121,78.94,4.78,25.45,0.1244,8.0,0.8730875344870833,25.2997,78.94,4.78,25.2997,0.8730875344870833,25.45,0.1244,8.0,79.90196078431374,80.18419489007724,73.03921568627452,65.31590413943357,77.27272727272727,72.33531392354922,0.9117647058823529,0.8529411764705882,0.8088235294117647,0.5588235294117647,A-,B+,B+,C+,crownholdingsinc,0.04999999999999993,0.85,0.79,20.0,0.0,0.0,0.04999999999999993,0.75,B,75.06258665082194,79.0,47.4,69.53006932065756,False,False,65.31590413943357
CTRA,Coterra Energy Inc,Energy,Oil & Gas Exploration & Production,31.37,14.4585,3.3609,6.3282,1.7560555085955474,31.22,25.13,11.62,0.31170000000000003,9.07,0.9689174705251876,13.7006,31.22,25.13,13.7006,0.9689174705251876,11.62,0.31170000000000003,9.07,56.61375661375661,82.32759930128351,67.46031746031747,65.39682539682539,68.63905325443787,65.5634034581403,0.6666666666666666,0.9206349206349206,0.7301587301587301,0.6031746031746031,B-,A-,B,B-,coterraenergyinc,0.005040322580645129,0.84375,0.8040540540540542,32.0,63.75,73.78268196817572,0.005040322580645129,0.6923076923076923,B-,67.42730878358408,80.40540540540542,77.75631603051355,69.49311023296997,False,False,56.61375661375661
WDC,Western Digital Corp,Information Technology,"Technology Hardware, Storage & Peripherals",281.58,27.7445,9.8892,32.1983,17.63688977413657,580.16,12.51,62.71,0.2832,33.43,0.9069867585315965,451.5769,226.49499999999995,12.51,154.65238999999997,0.9069867585315965,62.71,0.2832,33.43,41.2066154204519,78.99388347501555,88.40020576131685,92.5857651188382,74.74747474747475,71.71763501421293,0.41975308641975306,0.9135802469135802,0.9135802469135802,0.9691358024691358,C,A-,A-,A,westerndigitalcorp,0.03125,0.8125,0.7770270270270271,32.0,0.0,0.0,0.03125,0.7222222222222222,B,74.1923824889604,77.70270270270271,46.62162162162162,68.67823031549266,False,False,41.2066154204519
NLY,Annaly Capital Management Inc,Financials,Mortgage REITs,23.07,7.7256,2.1971,62.684,1.0136159331461636,61.22,23.1,14.13,0.2869,1.7399999999999998,0.8170347003154576,10.2246,61.22,23.1,10.2246,0.8170347003154576,14.13,0.2869,1.7399999999999998,91.21621621621622,74.01320636097907,59.909909909909906,66.42683407389288,87.3015873015873,70.86953961850593,0.9774774774774775,0.8738738738738738,0.5990990990990991,0.6981981981981982,A+,B+,C+,B-,annalycapitalmanagementinc,0.05882352941176472,0.7058823529411765,0.6704545454545455,17.0,0.0,0.0,0.05882352941176472,0.8709677419354839,B+,74.59969834866466,67.04545454545455,40.22727272727273,67.72521322438628,False,False,59.909909909909906
GILD,Gilead Sciences Inc,Health Care,Biotechnology,154.98,23.7091,6.6105,16.8363,9.989944306930692,7633.29,2.78,40.739999999999995,0.36060000000000003,20.76,0.9638610763454317,46.2627,235.46999999999997,2.78,46.2627,0.962463793888873,40.739999999999995,0.36060000000000003,20.76,49.90960348103206,59.973238532014264,90.0900900900901,88.4071305347901,81.72268907563026,69.6759972061414,0.5472972972972973,0.6418918918918919,0.9459459459459459,0.918918918918919,C+,B-,A,A-,gileadsciencesinc,0.033033033033033066,0.8108108108108109,0.7797619047619048,37.0,0.0,0.0,0.033033033033033066,0.7647058823529411,B,72.84826611370443,77.97619047619048,46.785714285714285,67.6357557481064,False,False,49.90960348103206
